Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1703,Pro,2017/03/20,15063.0,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1703,Pro,2017/06/13,15063.413,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2021/07/13,19041.1110,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2021/02/09,19041.804,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2020/07/14,19041.388,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2020/11/10,19041.630,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2021/05/11,19041.985,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2021/03/09,19041.867,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2020/06/09,19041.329,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2021/04/13,19041.928,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2021/08/10,19041.1165,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2021/10/12,19041.1288,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2021/09/14,19041.1237,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2021/06/08,19041.1052,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2020/12/08,19041.685,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2020/10/13,19041.572,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2020/04/16,19041.208,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2021/01/12,19041.746,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2020/08/11,19041.450,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2020/05/27,19041.264,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2020/09/08,19041.508,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,2004,Pro,2021/11/09,19041.1348,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2021/04/13,18363.1500,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2020/02/11,18363.657,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2020/08/11,18363.1016,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2021/01/12,18363.1316,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2020/04/14,18363.778,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2020/10/13,18363.1139,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2019/12/10,18363.535,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2019/10/05,18363.418,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2020/07/14,18363.959,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2021/06/08,18363.1621,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2021/05/11,18363.1556,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2021/02/11,18363.1379,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2021/03/09,18363.1440,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2020/05/12,18363.836,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2020/11/10,18363.1198,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2020/12/08,18363.1256,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2020/09/08,18363.1082,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2020/01/14,18363.592,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,1909,Pro,2020/03/12,18363.720,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,21H1,Pro,2021/06/08,19043.1052,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,21H1,Pro,2021/12/14,19043.1415,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,21H1,Pro,2021/04/13,19043.928,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,21H1,Pro,2021/10/12,19043.1288,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,21H1,Pro,2022/01/11,19043.1466,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,21H1,Pro,2021/07/13,19043.1110,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,21H1,Pro,2022/03/15,19041.1586,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,21H1,Pro,2021/08/10,19043.1165,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,21H1,Pro,2022/02/15,19041.1526,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,21H1,Pro,2022/05/17,19043.1706,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,21H1,Pro,2022/04/19,19043.1645,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,21H1,Pro,2021/11/09,19043.1348,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 10,21H1,Pro,2021/09/14,19043.1237,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 8,8,Pro,1970/01/01,9200,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 8.1,8.1,Pro,1970/01/01,9600,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 11,21H2,Pro,2022/02/15,22000.493,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 11,21H2,Pro,2022/05/17,22000.675,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 11,21H2,Pro,2022/04/19,22000.613,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 11,21H2,Pro,2022/03/15,22000.556,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 11,21H2,Pro,2021/11/09,22000.318,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 11,21H2,Pro,2022/01/11,22000.434,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 11,21H2,Pro,2021/09/16,22000.194,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
13,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskLatched,BackgroundTask,Windows 11,21H2,Pro,2021/12/14,22000.376,A background task with entry point {TaskEntryPoint} and name {TaskName} has been latched because its condition of type {ConditionType} has value {ConditionValue} but value {ConditionDesiredValue} was desired.,{TaskEntryPoint} | {TaskName} | {ConditionType} | {ConditionValue} | {ConditionDesiredValue}
14,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskUnlatched,BackgroundTask,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,A background task with entry point {TaskEntryPoint} and name {TaskName} has been unlatched.,{TaskEntryPoint} | {TaskName}
14,0,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,TaskUnlatched,BackgroundTask,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,A background task with entry point {TaskEntryPoint} and name {TaskName} has been unlatched.,{TaskEntryPoint} | {TaskName}
