Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,2004,Pro,2021/07/13,19041.111,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,20H2,Pro,2021/07/13,19041.111,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,2004,Pro,2021/06/08,19041.1052,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,20H2,Pro,2021/06/08,19041.1052,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2020/07/14,18363.959,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2020/06/09,18363.9,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2020/05/12,18363.836,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2020/04/14,18363.778,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2020/03/12,18363.72,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2020/02/11,18363.657,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2020/01/14,18363.592,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2019/12/10,18363.535,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2019/10/05,18363.418,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2021/06/08,18363.1621,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2021/05/11,18363.1556,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2021/04/13,18363.15,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2021/03/09,18363.144,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2021/02/11,18363.1379,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2021/01/12,18363.1316,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2020/12/08,18363.1256,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2020/11/10,18363.1198,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2020/10/13,18363.1139,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2020/09/08,18363.1082,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1909,Pro,2020/08/11,18363.1016,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1903,Pro,2020/07/14,18362.959,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1903,Pro,2020/05/12,18362.836,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1903,Pro,2020/03/12,18362.72,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1903,Pro,2020/02/11,18362.657,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1903,Pro,2019/12/10,18362.535,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1903,Pro,2019/11/12,18362.476,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1903,Pro,2019/09/10,18362.356,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1903,Pro,2019/03/29,18362.3,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1903,Pro,2019/07/09,18362.239,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1903,Pro,2019/06/11,18362.175,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1903,Pro,2020/12/08,18362.1256,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1903,Pro,2020/11/10,18362.1198,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1903,Pro,2020/10/13,18362.1139,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1903,Pro,2020/09/08,18362.1082,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1903,Pro,2019/12/10,18362.1016,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2020/01/14,17763.973,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1809,Pro,2020/01/14,17763.973,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2019/12/10,17763.914,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1809,Pro,2019/12/10,17763.914,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2019/11/12,17763.864,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1809,Pro,2019/11/12,17763.864,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1809,Pro,2019/10/08,17763.805,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2019/09/10,17763.737,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1809,Pro,2019/09/10,17763.737,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2019/08/13,17763.678,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1809,Pro,2019/08/13,17763.678,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1809,Pro,2019/07/09,17763.615,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1809,Pro,2019/06/11,17763.557,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1809,Pro,2019/05/19,17763.504,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1809,Pro,2019/04/09,17763.437,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2019/03/12,17763.379,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1809,Pro,2019/03/12,17763.379,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2022/11/15,17763.365,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1809,Pro,2019/02/12,17763.316,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1803,Pro,2019/01/08,17763.253,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1809,Pro,2018/12/11,17763.194,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows 10,1809,Pro,2020/11/10,17763.1577,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
2,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_READ,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,READ - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
