Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
22,0,Warning,Application,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2020/06/09,18363.9,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2020/01/14,17763.973,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2019/12/10,17763.914,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2019/11/12,17763.864,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2019/10/08,17763.805,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2019/09/10,17763.737,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2019/08/13,17763.678,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2019/07/09,17763.615,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2019/06/11,17763.557,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2019/05/19,17763.504,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2019/04/09,17763.437,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2019/03/12,17763.379,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2019/02/12,17763.316,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1803,Pro,2019/01/08,17763.253,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2018/12/11,17763.194,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
22,0,Warning,Application,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Folder path {FolderPath} failed access check: Error Code: {Error},{FolderPath} | {Error}
