Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2020/06/09,18363.9,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2020/01/14,17763.973,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2019/12/10,17763.914,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2019/11/12,17763.864,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2019/10/08,17763.805,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2019/09/10,17763.737,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2019/08/13,17763.678,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2019/07/09,17763.615,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2019/06/11,17763.557,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2019/05/19,17763.504,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2019/04/09,17763.437,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2019/03/12,17763.379,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2019/02/12,17763.316,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1803,Pro,2019/01/08,17763.253,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2018/12/11,17763.194,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1703,Pro,2017/07/11,15063.483,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1703,Pro,2017/06/13,15063.413,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows 10,1703,Pro,2017/03/20,15063.0,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
3,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Start Pacer on NetLuid={NetLuid} ({FriendlyName}),{NetLuid} | {FriendlyName}
