Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,22H2,Pro,2022/12/20,22621.963,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,22H2,Pro,2022/11/15,22621.819,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,22H2,Pro,2022/10/18,22621.674,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,22H2,Pro,2022/09/20,22621.382,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,22H2,Pro,2023/03/21,22621.1413,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,22H2,Pro,2023/02/21,22621.1265,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,22H2,Pro,2023/01/17,22621.1105,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2022/09/20,22000.978,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2022/08/16,22000.856,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2022/07/19,22000.795,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2022/06/21,22000.739,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2022/05/17,22000.675,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2022/04/19,22000.613,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2022/03/15,22000.556,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2022/02/15,22000.493,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2022/01/11,22000.434,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2021/12/14,22000.376,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2021/11/09,22000.318,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2021/09/16,22000.194,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2023/03/21,22000.1696,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2023/02/21,22000.1574,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2023/01/17,22000.1455,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2022/12/20,22000.1335,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2022/11/15,22000.1219,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro,2022/10/18,22000.1098,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
1,0,Information,Microsoft-Windows-ProcessStateManager/Diagnostic,StateChange,,StateChange,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Application {PsmKey} state changed from {OldState} to {NewState}. MixedWorkItems: {MixedWorkItems}; PureWorkItems: {PureWorkItems}; SystemWorkItems: {SystemWorkItems},{PsmKey} | {OldState} | {NewState} | {MixedWorkItems} | {PureWorkItems} | {SystemWorkItems}
