Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
512,0,Information,Microsoft-Windows-Time-Service-PTP-Provider/PTP-Operational,,,,Windows 11,22H2,Pro,2022/10/18,22621.674,PTP provider started receiving announcements from the PTP Master {Name} with IP Address {Address} on local IfIndex:{Name}5 and the following PTP parameters:Clock Identity:{MasterClockId}Port Number:{MasterPortNum}Domain Number:{DomainNumber}Utc Offset Valid:{UTCValid}Current UTC Offset:{CurrentUTCOffset}Flags:{Flags}Grandmaster Clock Id:{GrandMasterClockId}Steps Removed From GM:{Name}0Time Source Code:{Name}1Announce Interval (Log2):{Name}2Number of active Masters:{Name}3Current Tick Count:{Name}4For more information; see https://go.microsoft.com/fwlink/?linkid=873491.,{Name} | {Address} | {Name} | {MasterClockId} | {MasterPortNum} | {DomainNumber} | {UTCValid} | {CurrentUTCOffset} | {Flags} | {GrandMasterClockId} | {Name} | {Name} | {Name} | {Name} | {Name}
512,0,Information,Microsoft-Windows-Time-Service-PTP-Provider/PTP-Operational,,,,Windows 11,22H2,Pro,2022/09/20,22621.382,PTP provider started receiving announcements from the PTP Master {Name} with IP Address {Address} on local IfIndex:{Name}5 and the following PTP parameters:Clock Identity:{MasterClockId}Port Number:{MasterPortNum}Domain Number:{DomainNumber}Utc Offset Valid:{UTCValid}Current UTC Offset:{CurrentUTCOffset}Flags:{Flags}Grandmaster Clock Id:{GrandMasterClockId}Steps Removed From GM:{Name}0Time Source Code:{Name}1Announce Interval (Log2):{Name}2Number of active Masters:{Name}3Current Tick Count:{Name}4For more information; see https://go.microsoft.com/fwlink/?linkid=873491.,{Name} | {Address} | {Name} | {MasterClockId} | {MasterPortNum} | {DomainNumber} | {UTCValid} | {CurrentUTCOffset} | {Flags} | {GrandMasterClockId} | {Name} | {Name} | {Name} | {Name} | {Name}
512,0,Information,Microsoft-Windows-Time-Service-PTP-Provider/PTP-Operational,,,,Windows 11,21H2,Pro,2022/09/20,22000.978,PTP provider started receiving announcements from the PTP Master {Name} with IP Address {Address} on local IfIndex:{Name}5 and the following PTP parameters:Clock Identity:{MasterClockId}Port Number:{MasterPortNum}Domain Number:{DomainNumber}Utc Offset Valid:{UTCValid}Current UTC Offset:{CurrentUTCOffset}Flags:{Flags}Grandmaster Clock Id:{GrandMasterClockId}Steps Removed From GM:{Name}0Time Source Code:{Name}1Announce Interval (Log2):{Name}2Number of active Masters:{Name}3Current Tick Count:{Name}4For more information; see https://go.microsoft.com/fwlink/?linkid=873491.,{Name} | {Address} | {Name} | {MasterClockId} | {MasterPortNum} | {DomainNumber} | {UTCValid} | {CurrentUTCOffset} | {Flags} | {GrandMasterClockId} | {Name} | {Name} | {Name} | {Name} | {Name}
512,0,Information,Microsoft-Windows-Time-Service-PTP-Provider/PTP-Operational,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,PTP provider started receiving announcements from the PTP Master {Name} with IP Address {Address} on local IfIndex:{Name}5 and the following PTP parameters:Clock Identity:{MasterClockId}Port Number:{MasterPortNum}Domain Number:{DomainNumber}Utc Offset Valid:{UTCValid}Current UTC Offset:{CurrentUTCOffset}Flags:{Flags}Grandmaster Clock Id:{GrandMasterClockId}Steps Removed From GM:{Name}0Time Source Code:{Name}1Announce Interval (Log2):{Name}2Number of active Masters:{Name}3Current Tick Count:{Name}4For more information; see https://go.microsoft.com/fwlink/?linkid=873491.,{Name} | {Address} | {Name} | {MasterClockId} | {MasterPortNum} | {DomainNumber} | {UTCValid} | {CurrentUTCOffset} | {Flags} | {GrandMasterClockId} | {Name} | {Name} | {Name} | {Name} | {Name}
512,0,Information,Microsoft-Windows-Time-Service-PTP-Provider/PTP-Operational,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,PTP provider started receiving announcements from the PTP Master {Name} with IP Address {Address} on local IfIndex:{Name}5 and the following PTP parameters:Clock Identity:{MasterClockId}Port Number:{MasterPortNum}Domain Number:{DomainNumber}Utc Offset Valid:{UTCValid}Current UTC Offset:{CurrentUTCOffset}Flags:{Flags}Grandmaster Clock Id:{GrandMasterClockId}Steps Removed From GM:{Name}0Time Source Code:{Name}1Announce Interval (Log2):{Name}2Number of active Masters:{Name}3Current Tick Count:{Name}4For more information; see https://go.microsoft.com/fwlink/?linkid=873491.,{Name} | {Address} | {Name} | {MasterClockId} | {MasterPortNum} | {DomainNumber} | {UTCValid} | {CurrentUTCOffset} | {Flags} | {GrandMasterClockId} | {Name} | {Name} | {Name} | {Name} | {Name}
512,0,Information,Microsoft-Windows-Time-Service-PTP-Provider/PTP-Operational,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,PTP provider started receiving announcements from the PTP Master {Name} with IP Address {Address} on local IfIndex:{Name}5 and the following PTP parameters:Clock Identity:{MasterClockId}Port Number:{MasterPortNum}Domain Number:{DomainNumber}Utc Offset Valid:{UTCValid}Current UTC Offset:{CurrentUTCOffset}Flags:{Flags}Grandmaster Clock Id:{GrandMasterClockId}Steps Removed From GM:{Name}0Time Source Code:{Name}1Announce Interval (Log2):{Name}2Number of active Masters:{Name}3Current Tick Count:{Name}4For more information; see https://go.microsoft.com/fwlink/?linkid=873491.,{Name} | {Address} | {Name} | {MasterClockId} | {MasterPortNum} | {DomainNumber} | {UTCValid} | {CurrentUTCOffset} | {Flags} | {GrandMasterClockId} | {Name} | {Name} | {Name} | {Name} | {Name}
512,0,Information,Microsoft-Windows-Time-Service-PTP-Provider/PTP-Operational,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,PTP provider started receiving announcements from the PTP Master {Name} with IP Address {Address} on local IfIndex:{Name}5 and the following PTP parameters:Clock Identity:{MasterClockId}Port Number:{MasterPortNum}Domain Number:{DomainNumber}Utc Offset Valid:{UTCValid}Current UTC Offset:{CurrentUTCOffset}Flags:{Flags}Grandmaster Clock Id:{GrandMasterClockId}Steps Removed From GM:{Name}0Time Source Code:{Name}1Announce Interval (Log2):{Name}2Number of active Masters:{Name}3Current Tick Count:{Name}4For more information; see https://go.microsoft.com/fwlink/?linkid=873491.,{Name} | {Address} | {Name} | {MasterClockId} | {MasterPortNum} | {DomainNumber} | {UTCValid} | {CurrentUTCOffset} | {Flags} | {GrandMasterClockId} | {Name} | {Name} | {Name} | {Name} | {Name}
512,0,Information,Microsoft-Windows-Time-Service-PTP-Provider/PTP-Operational,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,PTP provider started receiving announcements from the PTP Master {Name} with IP Address {Address} on local IfIndex:{Name}5 and the following PTP parameters:Clock Identity:{MasterClockId}Port Number:{MasterPortNum}Domain Number:{DomainNumber}Utc Offset Valid:{UTCValid}Current UTC Offset:{CurrentUTCOffset}Flags:{Flags}Grandmaster Clock Id:{GrandMasterClockId}Steps Removed From GM:{Name}0Time Source Code:{Name}1Announce Interval (Log2):{Name}2Number of active Masters:{Name}3Current Tick Count:{Name}4For more information; see https://go.microsoft.com/fwlink/?linkid=873491.,{Name} | {Address} | {Name} | {MasterClockId} | {MasterPortNum} | {DomainNumber} | {UTCValid} | {CurrentUTCOffset} | {Flags} | {GrandMasterClockId} | {Name} | {Name} | {Name} | {Name} | {Name}
512,0,Information,Microsoft-Windows-Time-Service-PTP-Provider/PTP-Operational,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,PTP provider started receiving announcements from the PTP Master {Name} with IP Address {Address} on local IfIndex:{Name}5 and the following PTP parameters:Clock Identity:{MasterClockId}Port Number:{MasterPortNum}Domain Number:{DomainNumber}Utc Offset Valid:{UTCValid}Current UTC Offset:{CurrentUTCOffset}Flags:{Flags}Grandmaster Clock Id:{GrandMasterClockId}Steps Removed From GM:{Name}0Time Source Code:{Name}1Announce Interval (Log2):{Name}2Number of active Masters:{Name}3Current Tick Count:{Name}4For more information; see https://go.microsoft.com/fwlink/?linkid=873491.,{Name} | {Address} | {Name} | {MasterClockId} | {MasterPortNum} | {DomainNumber} | {UTCValid} | {CurrentUTCOffset} | {Flags} | {GrandMasterClockId} | {Name} | {Name} | {Name} | {Name} | {Name}
512,0,Information,Microsoft-Windows-Time-Service-PTP-Provider/PTP-Operational,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,PTP provider started receiving announcements from the PTP Master {Name} with IP Address {Address} on local IfIndex:{Name}5 and the following PTP parameters:Clock Identity:{MasterClockId}Port Number:{MasterPortNum}Domain Number:{DomainNumber}Utc Offset Valid:{UTCValid}Current UTC Offset:{CurrentUTCOffset}Flags:{Flags}Grandmaster Clock Id:{GrandMasterClockId}Steps Removed From GM:{Name}0Time Source Code:{Name}1Announce Interval (Log2):{Name}2Number of active Masters:{Name}3Current Tick Count:{Name}4For more information; see https://go.microsoft.com/fwlink/?linkid=873491.,{Name} | {Address} | {Name} | {MasterClockId} | {MasterPortNum} | {DomainNumber} | {UTCValid} | {CurrentUTCOffset} | {Flags} | {GrandMasterClockId} | {Name} | {Name} | {Name} | {Name} | {Name}
512,0,Information,Microsoft-Windows-Time-Service-PTP-Provider/PTP-Operational,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,PTP provider started receiving announcements from the PTP Master {Name} with IP Address {Address} on local IfIndex:{Name}5 and the following PTP parameters:Clock Identity:{MasterClockId}Port Number:{MasterPortNum}Domain Number:{DomainNumber}Utc Offset Valid:{UTCValid}Current UTC Offset:{CurrentUTCOffset}Flags:{Flags}Grandmaster Clock Id:{GrandMasterClockId}Steps Removed From GM:{Name}0Time Source Code:{Name}1Announce Interval (Log2):{Name}2Number of active Masters:{Name}3Current Tick Count:{Name}4For more information; see https://go.microsoft.com/fwlink/?linkid=873491.,{Name} | {Address} | {Name} | {MasterClockId} | {MasterPortNum} | {DomainNumber} | {UTCValid} | {CurrentUTCOffset} | {Flags} | {GrandMasterClockId} | {Name} | {Name} | {Name} | {Name} | {Name}
512,0,Information,Microsoft-Windows-Time-Service-PTP-Provider/PTP-Operational,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,PTP provider started receiving announcements from the PTP Master {Name} with IP Address {Address} on local IfIndex:{Name}5 and the following PTP parameters:Clock Identity:{MasterClockId}Port Number:{MasterPortNum}Domain Number:{DomainNumber}Utc Offset Valid:{UTCValid}Current UTC Offset:{CurrentUTCOffset}Flags:{Flags}Grandmaster Clock Id:{GrandMasterClockId}Steps Removed From GM:{Name}0Time Source Code:{Name}1Announce Interval (Log2):{Name}2Number of active Masters:{Name}3Current Tick Count:{Name}4For more information; see https://go.microsoft.com/fwlink/?linkid=873491.,{Name} | {Address} | {Name} | {MasterClockId} | {MasterPortNum} | {DomainNumber} | {UTCValid} | {CurrentUTCOffset} | {Flags} | {GrandMasterClockId} | {Name} | {Name} | {Name} | {Name} | {Name}
