Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
10000,0,,,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,22H2,Pro,2023/03/21,22621.1413,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,22H2,Pro,2023/01/17,22621.1105,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2023/03/21,22000.1696,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2023/02/21,22000.1574,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2023/01/17,22000.1455,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2023/01/17,20348.1487,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 10,22H2,Pro,2023/03/21,19045.2728,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 10,22H2,Pro,2023/02/21,19045.2604,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 10,22H2,Pro,2023/01/17,19045.2486,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 10,22H2,Pro,2022/12/20,19045.2364,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 10,22H2,Pro,2022/11/15,19045.2251,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 10,21H2,Pro,2023/03/21,19044.2728,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 10,21H2,Pro,2023/02/21,19044.2604,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 10,21H2,Pro,2023/01/17,19044.2486,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 10,21H2,Pro,2022/12/20,19044.2364,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 10,21H2,Pro,2022/11/15,19044.2251,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
10000,0,,,,,,Windows 10,21H2,Pro,2022/10/18,19044.213,Certificate Enrollment Server {ServerURL} was not able to process the request: {FaultString},{ServerURL} | {FaultString}
