Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,Initialization,,Windows 11,22H2,Pro,2022/12/20,22621.963,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1903,Pro,2020/02/11,18362.657,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1903,Pro,2019/12/10,18362.535,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1903,Pro,2019/11/12,18362.476,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1903,Pro,2019/09/10,18362.356,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1903,Pro,2019/03/29,18362.3,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1903,Pro,2019/07/09,18362.239,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1903,Pro,2019/06/11,18362.175,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2020/01/14,17763.973,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2019/12/10,17763.914,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2019/11/12,17763.864,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2019/10/08,17763.805,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2019/09/10,17763.737,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2019/08/13,17763.678,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2019/07/09,17763.615,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2019/06/11,17763.557,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2019/05/19,17763.504,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2019/04/09,17763.437,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2019/03/12,17763.379,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2019/02/12,17763.316,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1803,Pro,2019/01/08,17763.253,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2018/12/11,17763.194,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2018/11/13,17763.107,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1803,Pro,2019/08/13,17134.95,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1803,Pro,2019/07/09,17134.885,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1803,Pro,2019/06/11,17134.829,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1803,Pro,2019/05/19,17134.766,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1803,Pro,2019/04/09,17134.706,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1803,Pro,2019/03/12,17134.648,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1803,Pro,2019/01/08,17134.523,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1803,Pro,2018/09/11,17134.285,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1803,Pro,2018/08/14,17134.228,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1803,Pro,2018/06/12,17134.112,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1803,Pro,1970/01/01,17134.1,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1709,Pro,2017/11/14,16299.64,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1709,Pro,2017/11/14,16299.15,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1709,Pro,2017/12/12,16299.125,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1703,Pro,2017/07/11,15063.483,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1703,Pro,2017/06/13,15063.413,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1703,Pro,2017/03/20,15063.0,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1607,Pro,2016/11/08,14393.447,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1511,Pro,2016/03/08,10586.164,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1511,Pro,1970/01/01,10586.0,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,1507,Pro,2015/07/29,10240.0,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 8,8,Pro,1970/01/01,9200.0,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
5,1,Error,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,A problem occurred while running the BitLocker Drive Preparation Tool.Error Code: {MessageCode}Error Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,22H2,Pro,2023/01/17,22621.1105,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2023/02/21,22000.1574,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2023/01/17,22000.1455,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,22H2,Pro,2023/01/17,19045.2486,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,22H2,Pro,2022/12/20,19045.2364,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,22H2,Pro,2022/11/15,19045.2251,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H2,Pro,2023/02/21,19044.2604,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H2,Pro,2023/01/17,19044.2486,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H2,Pro,2022/12/20,19044.2364,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H2,Pro,2022/11/15,19044.2251,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H2,Pro,2022/10/18,19044.213,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H2,Pro,2022/09/20,19044.2006,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H2,Pro,2022/07/19,19044.1826,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H1,Pro,2022/12/20,19043.2364,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H1,Pro,2022/11/15,19043.2251,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H1,Pro,2022/10/18,19043.213,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H1,Pro,2022/09/20,19043.2006,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H1,Pro,2022/07/19,19043.1826,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
256,1,Warning,Microsoft-Windows-BitLocker-DrivePreparationTool/Admin,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Warning Code: {MessageCode}Warning Text: {MessageText},{MessageCode} | {MessageText}
