Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Error,System,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1909,Pro,2021/04/13,18363.15,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1909,Pro,2021/03/09,18363.144,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1903,Pro,2020/07/14,18362.959,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1903,Pro,2020/05/12,18362.836,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1903,Pro,2020/03/12,18362.72,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1903,Pro,2020/02/11,18362.657,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1903,Pro,2019/12/10,18362.535,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1903,Pro,2019/11/12,18362.476,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1903,Pro,2019/09/10,18362.356,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1903,Pro,2019/03/29,18362.3,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1903,Pro,2019/07/09,18362.239,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1903,Pro,2019/06/11,18362.175,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2020/01/14,17763.973,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2019/12/10,17763.914,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2019/11/12,17763.864,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2019/10/08,17763.805,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2019/09/10,17763.737,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2019/08/13,17763.678,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2019/07/09,17763.615,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2019/06/11,17763.557,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2019/05/19,17763.504,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2019/04/09,17763.437,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2019/03/12,17763.379,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2019/02/12,17763.316,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1803,Pro,2019/01/08,17763.253,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2018/12/11,17763.194,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2018/11/13,17763.107,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1803,Pro,2019/08/13,17134.95,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1803,Pro,2019/07/09,17134.885,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1803,Pro,2019/06/11,17134.829,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1803,Pro,2019/05/19,17134.766,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1803,Pro,2019/04/09,17134.706,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1803,Pro,2019/03/12,17134.648,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1803,Pro,2019/01/08,17134.523,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1803,Pro,2018/09/11,17134.285,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1803,Pro,2018/08/14,17134.228,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1803,Pro,2018/06/12,17134.112,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1803,Pro,1970/01/01,17134.1,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1709,Pro,2017/11/14,16299.64,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1709,Pro,2017/11/14,16299.15,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1709,Pro,2017/12/12,16299.125,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1703,Pro,2017/07/11,15063.483,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1703,Pro,2017/06/13,15063.413,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
1,0,Error,System,,,,Windows 10,1703,Pro,2017/03/20,15063.0,An error with reference Id={evtErrorId} was encountered while processing the hive '{evtHiveName}'. The status was: {evtStatus}.  The additional information was {evtAdditionalInfo}.,{evtErrorId} | {evtHiveName} | {evtStatus} | {evtAdditionalInfo}
2,0,Information,System,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Initial Machine Configuration processing of hive '{evtHiveName}' has completed.,{evtHiveName}
