Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,24H2,Pro,2024/10/2,26100.1742,A Bluetooth policy has changed.  Policy {PolicyPath}\{PolicyName} has value of: {PolicyValue},{PolicyPath} | {PolicyName} | {PolicyValue}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2020/01/14,17763.973,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2019/12/10,17763.914,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2019/11/12,17763.864,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2019/10/08,17763.805,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2019/09/10,17763.737,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2019/08/13,17763.678,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2019/07/09,17763.615,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2019/06/11,17763.557,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2019/05/19,17763.504,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2019/04/09,17763.437,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2019/03/12,17763.379,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2019/02/12,17763.316,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1803,Pro,2019/01/08,17763.253,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2018/12/11,17763.194,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1703,Pro,2017/07/11,15063.483,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1703,Pro,2017/06/13,15063.413,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
2,0,Information,,,,,Windows 10,1703,Pro,2017/03/20,15063.0,Bluetooth radio enablement has been {PolicyState} due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,24H2,Pro,2024/10/2,26100.1742,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2023/03/21,22621.1413,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2023/01/17,22621.1105,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2023/03/21,22000.1696,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2023/02/21,22000.1574,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2023/01/17,22000.1455,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
3,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Bluetooth radio has {PolicyState} advertising due to policy {PolicyPath}\{PolicyName}.,{PolicyState} | {PolicyPath} | {PolicyName}
