Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1000,0,Error,Microsoft-Windows-TerminalServices-MediaRedirection/Analytic,Settings Check,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Audio and video playback redirection cannot occur on the client computer because the Remote Desktop Connection version is too low.Server version: {UInt32_1} Client version: {UInt32_2},{UInt32_1} | {UInt32_2}
1000,0,Error,Microsoft-Windows-TerminalServices-MediaRedirection/Analytic,Settings Check,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Audio and video playback redirection cannot occur on the client computer because the Remote Desktop Connection version is too low.Server version: {UInt32_1} Client version: {UInt32_2},{UInt32_1} | {UInt32_2}
1000,0,Error,Microsoft-Windows-TerminalServices-MediaRedirection/Analytic,Settings Check,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Audio and video playback redirection cannot occur on the client computer because the Remote Desktop Connection version is too low.Server version: {UInt32_1} Client version: {UInt32_2},{UInt32_1} | {UInt32_2}
1000,0,Error,Microsoft-Windows-TerminalServices-MediaRedirection/Analytic,Settings Check,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Audio and video playback redirection cannot occur on the client computer because the Remote Desktop Connection version is too low.Server version: {UInt32_1} Client version: {UInt32_2},{UInt32_1} | {UInt32_2}
1000,0,Error,Microsoft-Windows-TerminalServices-MediaRedirection/Analytic,Settings Check,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Audio and video playback redirection cannot occur on the client computer because the Remote Desktop Connection version is too low.Server version: {UInt32_1} Client version: {UInt32_2},{UInt32_1} | {UInt32_2}
1000,0,Error,Microsoft-Windows-TerminalServices-MediaRedirection/Analytic,Settings Check,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Audio and video playback redirection cannot occur on the client computer because the Remote Desktop Connection version is too low.Server version: {UInt32_1} Client version: {UInt32_2},{UInt32_1} | {UInt32_2}
1000,0,Error,Microsoft-Windows-TerminalServices-MediaRedirection/Analytic,Settings Check,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Audio and video playback redirection cannot occur on the client computer because the Remote Desktop Connection version is too low.Server version: {UInt32_1} Client version: {UInt32_2},{UInt32_1} | {UInt32_2}
1000,0,Error,Microsoft-Windows-TerminalServices-MediaRedirection/Analytic,Settings Check,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Audio and video playback redirection cannot occur on the client computer because the Remote Desktop Connection version is too low.Server version: {UInt32_1} Client version: {UInt32_2},{UInt32_1} | {UInt32_2}
1000,0,Error,Microsoft-Windows-TerminalServices-MediaRedirection/Analytic,Settings Check,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Audio and video playback redirection cannot occur on the client computer because the Remote Desktop Connection version is too low.Server version: {UInt32_1} Client version: {UInt32_2},{UInt32_1} | {UInt32_2}
1000,0,Error,Microsoft-Windows-TerminalServices-MediaRedirection/Analytic,Settings Check,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Audio and video playback redirection cannot occur on the client computer because the Remote Desktop Connection version is too low.Server version: {UInt32_1} Client version: {UInt32_2},{UInt32_1} | {UInt32_2}
