Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1001,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Start,Performance,Windows 11,22H2,Pro,2022/10/18,22621.674,Start operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H1,Pro,2022/07/19,19043.1826,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H1,Pro,2022/06/21,19043.1766,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H1,Pro,2022/05/17,19043.1706,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H1,Pro,2022/04/19,19043.1645,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H1,Pro,2022/01/11,19043.1466,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H1,Pro,2021/12/14,19043.1415,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H2,Pro,2021/12/14,19043.1415,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H1,Pro,2021/11/09,19043.1348,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H1,Pro,2021/10/12,19043.1288,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H1,Pro,2021/09/14,19043.1237,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H1,Pro,2021/08/10,19043.1165,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H1,Pro,2021/07/13,19043.111,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H1,Pro,2021/06/08,19043.1052,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2022/04/19,19042.1645,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2022/01/11,19042.1466,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2021/05/11,19041.985,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2021/05/11,19041.985,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2021/04/13,19041.928,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2021/04/13,19041.928,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2021/03/09,19041.867,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2021/03/09,19041.867,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2021/02/09,19041.804,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2021/02/09,19041.804,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2021/01/12,19041.746,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2021/01/12,19041.746,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2020/12/08,19041.685,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2020/12/08,19041.685,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2020/11/19,19041.631,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2020/11/10,19041.63,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2020/10/13,19041.572,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2020/09/08,19041.508,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2020/08/11,19041.45,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2020/07/14,19041.388,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2020/06/09,19041.329,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2020/05/27,19041.264,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2020/04/16,19041.208,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2022/03/15,19041.1586,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H1,Pro,2022/03/15,19041.1586,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H2,Pro,2022/03/15,19041.1586,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2022/02/15,19041.1526,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H1,Pro,2022/02/15,19041.1526,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,21H2,Pro,2022/02/15,19041.1526,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2021/12/14,19041.1415,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2021/11/09,19041.1348,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2021/11/09,19041.1348,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2021/10/12,19041.1288,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2021/10/12,19041.1288,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2021/09/14,19041.1237,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2021/09/14,19041.1237,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2021/08/10,19041.1165,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2021/08/10,19041.1165,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2021/07/13,19041.111,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2021/07/13,19041.111,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,20H2,Pro,2021/06/08,19041.1052,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,2004,Pro,2021/06/08,19041.1052,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2020/07/14,18363.959,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2020/06/09,18363.9,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2020/05/12,18363.836,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2020/04/14,18363.778,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2020/03/12,18363.72,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2020/02/11,18363.657,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2020/01/14,18363.592,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2019/12/10,18363.535,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2019/10/05,18363.418,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2021/06/08,18363.1621,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2021/05/11,18363.1556,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2021/04/13,18363.15,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2021/03/09,18363.144,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2021/02/11,18363.1379,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2021/01/12,18363.1316,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2020/12/08,18363.1256,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2020/11/10,18363.1198,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2020/10/13,18363.1139,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2020/09/08,18363.1082,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1909,Pro,2020/08/11,18363.1016,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1903,Pro,2020/07/14,18362.959,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1903,Pro,2020/05/12,18362.836,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1903,Pro,2020/03/12,18362.72,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1903,Pro,2020/02/11,18362.657,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1903,Pro,2019/12/10,18362.535,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1903,Pro,2019/11/12,18362.476,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1903,Pro,2019/09/10,18362.356,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1903,Pro,2019/03/29,18362.3,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1903,Pro,2019/07/09,18362.239,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1903,Pro,2019/06/11,18362.175,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1903,Pro,2020/12/08,18362.1256,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1903,Pro,2020/11/10,18362.1198,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1903,Pro,2020/10/13,18362.1139,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1903,Pro,2020/09/08,18362.1082,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1903,Pro,2019/12/10,18362.1016,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2020/01/14,17763.973,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2019/12/10,17763.914,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2019/11/12,17763.864,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2019/10/08,17763.805,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2019/09/10,17763.737,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2019/08/13,17763.678,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2019/07/09,17763.615,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2019/06/11,17763.557,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2019/05/19,17763.504,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2019/04/09,17763.437,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2019/03/12,17763.379,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2019/02/12,17763.316,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1803,Pro,2019/01/08,17763.253,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2018/12/11,17763.194,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2020/11/10,17763.1577,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2020/10/13,17763.1518,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2020/09/08,17763.1457,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2020/08/11,17763.1397,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2020/07/14,17763.1339,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows 10,1809,Pro,2020/06/09,17763.1282,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1002,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Stop,Performance,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Stop operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
