Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
324,0,Information,,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,ActiveSyncProvider:[Ctrl] [{Prop_Dword}] [ItemMovesSyncSession] The move operation failed because the message no longer exists in its original folder (sid: {Prop_String}). The message will be deleted.,{Prop_Dword} | {Prop_String}
324,0,Information,,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,ActiveSyncProvider:[Ctrl] [{Prop_Dword}] [ItemMovesSyncSession] The move operation failed because the message no longer exists in its original folder (sid: {Prop_String}). The message will be deleted.,{Prop_Dword} | {Prop_String}
324,0,Information,,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,ActiveSyncProvider:[Ctrl] [{Prop_Dword}] [ItemMovesSyncSession] The move operation failed because the message no longer exists in its original folder (sid: {Prop_String}). The message will be deleted.,{Prop_Dword} | {Prop_String}
324,0,Information,,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,ActiveSyncProvider:[Ctrl] [{Prop_Dword}] [ItemMovesSyncSession] The move operation failed because the message no longer exists in its original folder (sid: {Prop_String}). The message will be deleted.,{Prop_Dword} | {Prop_String}
324,0,Information,,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,ActiveSyncProvider:[Ctrl] [{Prop_Dword}] [ItemMovesSyncSession] The move operation failed because the message no longer exists in its original folder (sid: {Prop_String}). The message will be deleted.,{Prop_Dword} | {Prop_String}
324,0,Information,,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,ActiveSyncProvider:[Ctrl] [{Prop_Dword}] [ItemMovesSyncSession] The move operation failed because the message no longer exists in its original folder (sid: {Prop_String}). The message will be deleted.,{Prop_Dword} | {Prop_String}
324,0,Information,,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,ActiveSyncProvider:[Ctrl] [{Prop_Dword}] [ItemMovesSyncSession] The move operation failed because the message no longer exists in its original folder (sid: {Prop_String}). The message will be deleted.,{Prop_Dword} | {Prop_String}
324,0,Information,,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,ActiveSyncProvider:[Ctrl] [{Prop_Dword}] [ItemMovesSyncSession] The move operation failed because the message no longer exists in its original folder (sid: {Prop_String}). The message will be deleted.,{Prop_Dword} | {Prop_String}
324,0,Information,,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,ActiveSyncProvider:[Ctrl] [{Prop_Dword}] [ItemMovesSyncSession] The move operation failed because the message no longer exists in its original folder (sid: {Prop_String}). The message will be deleted.,{Prop_Dword} | {Prop_String}
324,0,Information,,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,ActiveSyncProvider:[Ctrl] [{Prop_Dword}] [ItemMovesSyncSession] The move operation failed because the message no longer exists in its original folder (sid: {Prop_String}). The message will be deleted.,{Prop_Dword} | {Prop_String}
324,0,Information,,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,ActiveSyncProvider:[Ctrl] [{Prop_Dword}] [ItemMovesSyncSession] The move operation failed because the message no longer exists in its original folder (sid: {Prop_String}). The message will be deleted.,{Prop_Dword} | {Prop_String}
324,0,Information,,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,ActiveSyncProvider:[Ctrl] [{Prop_Dword}] [ItemMovesSyncSession] The move operation failed because the message no longer exists in its original folder (sid: {Prop_String}). The message will be deleted.,{Prop_Dword} | {Prop_String}
324,0,Information,,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,ActiveSyncProvider:[Ctrl] [{Prop_Dword}] [ItemMovesSyncSession] The move operation failed because the message no longer exists in its original folder (sid: {Prop_String}). The message will be deleted.,{Prop_Dword} | {Prop_String}
324,0,Information,,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,ActiveSyncProvider:[Ctrl] [{Prop_Dword}] [ItemMovesSyncSession] The move operation failed because the message no longer exists in its original folder (sid: {Prop_String}). The message will be deleted.,{Prop_Dword} | {Prop_String}
325,0,Warning,,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1803,Pro,2019/08/13,17134.950,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1803,Pro,2019/01/08,17763.253,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1803,Pro,2019/03/12,17134.648,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1803,Pro,1970/01/01,17134.1,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1803,Pro,2018/08/14,17134.228,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1803,Pro,2019/01/08,17134.523,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1803,Pro,2019/04/09,17134.706,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1803,Pro,2018/09/11,17134.285,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1803,Pro,2018/06/12,17134.112,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1803,Pro,2019/06/11,17134.829,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1803,Pro,2019/05/19,17134.766,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1803,Pro,2019/07/09,17134.885,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2021/07/13,19041.1110,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1607,Pro,2016/11/08,14393.447,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1903,Pro,2019/09/10,18362.356,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1903,Pro,2019/11/12,18362.476,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1903,Pro,2019/06/11,18362.175,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1903,Pro,2020/07/14,18362.959,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1903,Pro,2020/05/12,18362.836,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1903,Pro,2020/03/12,18362.720,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1903,Pro,2019/07/09,18362.239,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1903,Pro,2019/12/10,18362.535,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1903,Pro,2020/02/11,18362.657,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1903,Pro,2019/03/29,18362.30,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1511,Pro,2016/03/08,10586.164,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1511,Pro,1970/01/01,10586.0,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1507,Pro,2015/07/29,10240,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2018/12/11,17763.194,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2019/11/12,17763.864,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2019/05/19,17763.504,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2019/08/13,17763.678,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2019/10/08,17763.805,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2019/12/10,17763.914,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2019/07/09,17763.615,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2019/04/09,17763.437,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2020/01/14,17763.973,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2018/11/13,17763.107,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2019/02/12,17763.316,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2019/03/12,17763.379,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2019/09/10,17763.737,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1809,Pro,2019/06/11,17763.557,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1709,Pro,2017/11/14,16299.64,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1709,Pro,2017/12/12,16299.125,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1709,Pro,2017/11/14,16299.15,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1703,Pro,2017/07/11,15063.483,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1703,Pro,2017/03/20,15063.0,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1703,Pro,2017/06/13,15063.413,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2021/07/13,19041.1110,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2021/02/09,19041.804,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2020/07/14,19041.388,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2020/11/10,19041.630,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2021/05/11,19041.985,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2021/03/09,19041.867,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2020/06/09,19041.329,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2021/04/13,19041.928,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2020/12/08,19041.685,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2020/10/13,19041.572,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2020/04/16,19041.208,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2021/01/12,19041.746,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2020/08/11,19041.450,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2020/05/27,19041.264,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2020/09/08,19041.508,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1909,Pro,2021/04/13,18363.1500,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1909,Pro,2020/02/11,18363.657,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1909,Pro,2020/04/14,18363.778,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1909,Pro,2019/12/10,18363.535,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
325,0,Warning,,,,,Windows 10,1909,Pro,2019/10/05,18363.418,ActiveSyncProvider:[Ctrl] [SyncFolderProgress] Detected server command of type {Prop_Dword} with invalid server id.,{Prop_Dword}
