Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2018/12/11,17763.194,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1803,Pro,2019/01/08,17763.253,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2019/02/12,17763.316,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2019/03/12,17763.379,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2019/04/09,17763.437,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2019/05/19,17763.504,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2019/06/11,17763.557,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2019/07/09,17763.615,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2019/08/13,17763.678,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2019/09/10,17763.737,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2019/10/08,17763.805,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2019/11/12,17763.864,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2019/12/10,17763.914,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1809,Pro,2020/01/14,17763.973,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1903,Pro,2019/06/11,18362.175,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1903,Pro,2019/07/09,18362.239,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1903,Pro,2019/03/29,18362.3,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1903,Pro,2019/09/10,18362.356,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1903,Pro,2019/11/12,18362.476,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1903,Pro,2019/12/10,18362.535,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1903,Pro,2020/02/11,18362.657,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1903,Pro,2020/03/12,18362.72,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1903,Pro,2020/05/12,18362.836,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1903,Pro,2020/07/14,18362.959,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1909,Pro,2021/03/09,18363.144,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1909,Pro,2021/04/13,18363.15,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
2,0,Warning,System,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,The Transaction (UOW={TxUow}; Description='{TxDescription}') blocked a Freeze from completing.  Freeze is necessary to ensure that a VSS snapshot is transactionally consistent.  The ResourceManager (RmId={RmId}; Description='{RmDescription}') may not be functioning correctly; since it did not allow the transaction to drain in the allotted time.  Contact the vendor for that ResourceManager for assistance.,{TxUow} | {TxDescription} | {RmId} | {RmDescription}
