Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1001,0,Information,Application,,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Fault bucket {Bucket}; type {BucketType}Event Name: {EventName}Response: {Response}Cab Id: {CabId}Problem signature:P1: {P1}P2: {P2}P3: {P3}P4: {P4}P5: {Bucket}0P6: {Bucket}1P7: {Bucket}2P8: {Bucket}3P9: {Bucket}4P10: {Bucket}5Attached files:{Bucket}6These files may be available here:{Bucket}7Analysis symbol: {Bucket}8Rechecking for solution: {Bucket}9Report Id: {BucketType}0Report Status: {BucketType}1Hashed bucket: {BucketType}2Cab Guid: {BucketType}3,{Bucket} | {BucketType} | {EventName} | {Response} | {CabId} | {P1} | {P2} | {P3} | {P4} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {BucketType} | {BucketType} | {BucketType} | {BucketType}
1001,0,Information,Application,,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Fault bucket {Bucket}; type {BucketType}Event Name: {EventName}Response: {Response}Cab Id: {CabId}Problem signature:P1: {P1}P2: {P2}P3: {P3}P4: {P4}P5: {Bucket}0P6: {Bucket}1P7: {Bucket}2P8: {Bucket}3P9: {Bucket}4P10: {Bucket}5Attached files:{Bucket}6These files may be available here:{Bucket}7Analysis symbol: {Bucket}8Rechecking for solution: {Bucket}9Report Id: {BucketType}0Report Status: {BucketType}1Hashed bucket: {BucketType}2Cab Guid: {BucketType}3,{Bucket} | {BucketType} | {EventName} | {Response} | {CabId} | {P1} | {P2} | {P3} | {P4} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {BucketType} | {BucketType} | {BucketType} | {BucketType}
1001,0,Information,Application,,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Fault bucket {Bucket}; type {BucketType}Event Name: {EventName}Response: {Response}Cab Id: {CabId}Problem signature:P1: {P1}P2: {P2}P3: {P3}P4: {P4}P5: {Bucket}0P6: {Bucket}1P7: {Bucket}2P8: {Bucket}3P9: {Bucket}4P10: {Bucket}5Attached files:{Bucket}6These files may be available here:{Bucket}7Analysis symbol: {Bucket}8Rechecking for solution: {Bucket}9Report Id: {BucketType}0Report Status: {BucketType}1Hashed bucket: {BucketType}2Cab Guid: {BucketType}3,{Bucket} | {BucketType} | {EventName} | {Response} | {CabId} | {P1} | {P2} | {P3} | {P4} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {BucketType} | {BucketType} | {BucketType} | {BucketType}
1001,0,Information,Application,,,,Windows 11,22H2,Pro,2023/03/21,22621.1413,Fault bucket {Bucket}; type {BucketType}Event Name: {EventName}Response: {Response}Cab Id: {CabId}Problem signature:P1: {P1}P2: {P2}P3: {P3}P4: {P4}P5: {Bucket}0P6: {Bucket}1P7: {Bucket}2P8: {Bucket}3P9: {Bucket}4P10: {Bucket}5Attached files:{Bucket}6These files may be available here:{Bucket}7Analysis symbol: {Bucket}8Rechecking for solution: {Bucket}9Report Id: {BucketType}0Report Status: {BucketType}1Hashed bucket: {BucketType}2Cab Guid: {BucketType}3,{Bucket} | {BucketType} | {EventName} | {Response} | {CabId} | {P1} | {P2} | {P3} | {P4} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {BucketType} | {BucketType} | {BucketType} | {BucketType}
1001,0,Information,Application,,,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Fault bucket {Bucket}; type {BucketType}Event Name: {EventName}Response: {Response}Cab Id: {CabId}Problem signature:P1: {P1}P2: {P2}P3: {P3}P4: {P4}P5: {Bucket}0P6: {Bucket}1P7: {Bucket}2P8: {Bucket}3P9: {Bucket}4P10: {Bucket}5Attached files:{Bucket}6These files may be available here:{Bucket}7Analysis symbol: {Bucket}8Rechecking for solution: {Bucket}9Report Id: {BucketType}0Report Status: {BucketType}1Hashed bucket: {BucketType}2Cab Guid: {BucketType}3,{Bucket} | {BucketType} | {EventName} | {Response} | {CabId} | {P1} | {P2} | {P3} | {P4} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {Bucket} | {BucketType} | {BucketType} | {BucketType} | {BucketType}
