Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
2,0,Warning,Admin,,,,Windows Server 2008R2,SP1,Standard,2011/02/09,7601,To apply changes to the Windows System Resource Manager policy; you must restart the server.,
