Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1903,Pro,2019/11/12,18362.476,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1903,Pro,2019/09/10,18362.356,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1903,Pro,2019/03/29,18362.3,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1903,Pro,2019/07/09,18362.239,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1903,Pro,2019/06/11,18362.175,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2020/01/14,17763.973,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2019/12/10,17763.914,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2019/11/12,17763.864,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2019/10/08,17763.805,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2019/09/10,17763.737,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2019/08/13,17763.678,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2019/07/09,17763.615,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2019/06/11,17763.557,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2019/05/19,17763.504,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2019/04/09,17763.437,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2019/03/12,17763.379,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2019/02/12,17763.316,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1803,Pro,2019/01/08,17763.253,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2018/12/11,17763.194,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2018/11/13,17763.107,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1803,Pro,2019/08/13,17134.95,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1803,Pro,2019/07/09,17134.885,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1803,Pro,2019/06/11,17134.829,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1803,Pro,2019/05/19,17134.766,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1803,Pro,2019/04/09,17134.706,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1803,Pro,2019/03/12,17134.648,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1803,Pro,2019/01/08,17134.523,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1803,Pro,2018/09/11,17134.285,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1803,Pro,2018/08/14,17134.228,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1803,Pro,2018/06/12,17134.112,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1803,Pro,1970/01/01,17134.1,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1709,Pro,2017/11/14,16299.64,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1709,Pro,2017/11/14,16299.15,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1709,Pro,2017/12/12,16299.125,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1703,Pro,2017/07/11,15063.483,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1703,Pro,2017/06/13,15063.413,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
1,0,Error,Microsoft-Windows-Security-LessPrivilegedAppContainer/Operational,AccessFailure,,,Windows 10,1703,Pro,2017/03/20,15063.0,Access to the a resource has been denied for a less privileged app container at {FailureTime} (StackHash: {StackHash}).,{FailureTime} | {StackHash}
