Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
4001,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Wait for Identification,Start,Identification,Windows 11,24H2,Pro,2024/10/2,26100.1742,Entered State: {CurrentOrNextState} Interface Guid: {InterfaceGuid},{CurrentOrNextState} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 11,21H2,Pro,2021/09/16,22000.194,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 11,21H2,Pro,2023/03/21,22000.1696,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 11,21H2,Pro,2023/02/21,22000.1574,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 11,21H2,Pro,2023/01/17,22000.1455,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 11,21H2,Pro,2022/12/20,22000.1335,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 11,21H2,Pro,2022/11/15,22000.1219,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 11,21H2,Pro,2022/10/18,22000.1098,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2023/01/17,20348.1487,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,22H2,Pro,2023/03/21,19045.2728,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,22H2,Pro,2023/02/21,19045.2604,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,22H2,Pro,2023/01/17,19045.2486,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,22H2,Pro,2022/12/20,19045.2364,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,22H2,Pro,2022/11/15,19045.2251,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2023/03/21,19044.2728,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2023/02/21,19044.2604,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2023/01/17,19044.2486,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2022/12/20,19044.2364,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2022/11/15,19044.2251,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2022/10/18,19044.213,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2022/09/20,19044.2006,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2022/08/16,19044.1889,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2022/07/19,19044.1826,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2022/06/21,19044.1766,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2022/05/17,19044.1706,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2022/04/19,19044.1645,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2022/01/11,19044.1466,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2021/10/12,19044.1288,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2021/04/13,19043.928,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2022/12/20,19043.2364,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2022/11/15,19043.2251,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2022/10/18,19043.213,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2022/09/20,19043.2006,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2022/08/16,19043.1889,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2022/07/19,19043.1826,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2022/06/21,19043.1766,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2022/05/17,19043.1706,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2022/04/19,19043.1645,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2022/01/11,19043.1466,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2021/12/14,19043.1415,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2021/12/14,19043.1415,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2021/11/09,19043.1348,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2021/10/12,19043.1288,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2021/09/14,19043.1237,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2021/08/10,19043.1165,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2021/07/13,19043.111,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2021/06/08,19043.1052,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,20H2,Pro,2022/04/19,19042.1645,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,20H2,Pro,2022/01/11,19042.1466,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2021/05/11,19041.985,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,20H2,Pro,2021/05/11,19041.985,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2021/04/13,19041.928,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,20H2,Pro,2021/04/13,19041.928,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2021/03/09,19041.867,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,20H2,Pro,2021/03/09,19041.867,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2021/02/09,19041.804,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,20H2,Pro,2021/02/09,19041.804,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2021/01/12,19041.746,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,20H2,Pro,2021/01/12,19041.746,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2020/12/08,19041.685,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,20H2,Pro,2020/12/08,19041.685,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,20H2,Pro,2020/11/19,19041.631,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2020/11/10,19041.63,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2020/10/13,19041.572,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2020/09/08,19041.508,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2020/08/11,19041.45,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2020/07/14,19041.388,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2020/06/09,19041.329,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2020/05/27,19041.264,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2020/04/16,19041.208,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2022/03/15,19041.1586,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,20H2,Pro,2022/03/15,19041.1586,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2022/03/15,19041.1586,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H1,Pro,2022/02/15,19041.1526,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,20H2,Pro,2022/02/15,19041.1526,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,21H2,Pro,2022/02/15,19041.1526,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,20H2,Pro,2021/12/14,19041.1415,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2021/11/09,19041.1348,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,20H2,Pro,2021/11/09,19041.1348,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,2004,Pro,2021/10/12,19041.1288,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
4101,0,Information,Microsoft-Windows-NlaSvc/Diagnostic,Trigger,MediaConnect,Trigger LwtDiagnostic,Windows 10,20H2,Pro,2021/10/12,19041.1288,Received WMI Media Connect Notification for '{AdapterName}' {InterfaceGuid},{AdapterName} | {InterfaceGuid}
