Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
4003,0,Information,Microsoft-Windows-NetworkProfile/Operational,Wait for Identification,Stop,,Windows 10,1703,Pro,2017/06/13,15063.413,Transitioning to State: {CurrentOrNextState} Interface Guid: {InterfaceGuid},{CurrentOrNextState} | {InterfaceGuid}
4003,0,Information,Microsoft-Windows-NetworkProfile/Operational,Wait for Identification,Stop,,Windows 10,1703,Pro,2017/03/20,15063.0,Transitioning to State: {CurrentOrNextState} Interface Guid: {InterfaceGuid},{CurrentOrNextState} | {InterfaceGuid}
4003,0,Information,Microsoft-Windows-NetworkProfile/Operational,Wait for Identification,Stop,,Windows 10,1607,Pro,2016/11/08,14393.447,Transitioning to State: {CurrentOrNextState} Interface Guid: {InterfaceGuid},{CurrentOrNextState} | {InterfaceGuid}
4003,0,Information,Microsoft-Windows-NetworkProfile/Operational,Wait for Identification,Stop,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Transitioning to State: {CurrentOrNextState} Interface Guid: {InterfaceGuid},{CurrentOrNextState} | {InterfaceGuid}
4003,0,Information,Microsoft-Windows-NetworkProfile/Operational,Wait for Identification,Stop,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Transitioning to State: {CurrentOrNextState} Interface Guid: {InterfaceGuid},{CurrentOrNextState} | {InterfaceGuid}
4003,0,Information,Microsoft-Windows-NetworkProfile/Operational,Wait for Identification,Stop,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Transitioning to State: {CurrentOrNextState} Interface Guid: {InterfaceGuid},{CurrentOrNextState} | {InterfaceGuid}
4003,0,Information,Microsoft-Windows-NetworkProfile/Operational,Wait for Identification,Stop,,Windows 10,1511,Pro,2016/03/08,10586.164,Transitioning to State: {CurrentOrNextState} Interface Guid: {InterfaceGuid},{CurrentOrNextState} | {InterfaceGuid}
4003,0,Information,Microsoft-Windows-NetworkProfile/Operational,Wait for Identification,Stop,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Transitioning to State: {CurrentOrNextState} Interface Guid: {InterfaceGuid},{CurrentOrNextState} | {InterfaceGuid}
4003,0,Information,Microsoft-Windows-NetworkProfile/Operational,Wait for Identification,Stop,,Windows 10,1511,Pro,1970/01/01,10586.0,Transitioning to State: {CurrentOrNextState} Interface Guid: {InterfaceGuid},{CurrentOrNextState} | {InterfaceGuid}
4003,0,Information,Microsoft-Windows-NetworkProfile/Operational,Wait for Identification,Stop,,Windows 10,1507,Pro,2015/07/29,10240.0,Transitioning to State: {CurrentOrNextState} Interface Guid: {InterfaceGuid},{CurrentOrNextState} | {InterfaceGuid}
4003,0,Information,Microsoft-Windows-NetworkProfile/Operational,Wait for Identification,Stop,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Transitioning to State: {CurrentOrNextState} Interface Guid: {InterfaceGuid},{CurrentOrNextState} | {InterfaceGuid}
4003,0,Information,Microsoft-Windows-NetworkProfile/Operational,Wait for Identification,Stop,,Windows 8,8,Pro,1970/01/01,9200.0,Transitioning to State: {CurrentOrNextState} Interface Guid: {InterfaceGuid},{CurrentOrNextState} | {InterfaceGuid}
4003,0,Information,Microsoft-Windows-NetworkProfile/Operational,Wait for Identification,Stop,,Windows Server 2008R2,SP1,Standard,2011/02/09,7601.0,Transitioning to State: {CurrentOrNextState} Interface Guid: {InterfaceGuid},{CurrentOrNextState} | {InterfaceGuid}
4003,0,Information,Microsoft-Windows-NetworkProfile/Operational,Wait for Identification,Stop,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,Transitioning to State: {CurrentOrNextState} Interface Guid: {InterfaceGuid},{CurrentOrNextState} | {InterfaceGuid}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,24H2,Pro,2024/10/2,26100.1742,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,22H2,Pro,2023/03/21,22621.1413,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,22H2,Pro,2023/01/17,22621.1105,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2023/03/21,22000.1696,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2023/02/21,22000.1574,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2023/01/17,22000.1455,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
4004,0,Information,Microsoft-Windows-NetworkProfile/Operational,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Network State Change Fired	New Internet Connection Profile: {NewInternetConnectionProfile}	Connection Cost Changed: {ConnectionCostChanged}	Domain Connectivity Level Changed: {DomainConnectivityLevelChanged}	Network Connectivity Level Changed: {NetworkConnectivityLevelChanged}	Host Name Changed: {HostNameChanged}	Wwan Registration State Changed: {WwanRegistrationStateChanged}	Tethering Operational State Changed: {TetheringOperationalStateChanged}	Tethering Client Count Changed: {TetheringClientCountChanged},{NewInternetConnectionProfile} | {ConnectionCostChanged} | {DomainConnectivityLevelChanged} | {NetworkConnectivityLevelChanged} | {HostNameChanged} | {WwanRegistrationStateChanged} | {TetheringOperationalStateChanged} | {TetheringClientCountChanged}
