Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H2,Pro,2022/07/19,19044.1826,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2022/09/20,19043.2006,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2022/07/19,19043.1826,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2020/06/09,18363.9,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
2001,0,Information,Microsoft-Windows-Vpn Plugin Platform/Operational,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Vpn Connection Error = {Error}; Profile name = {Profile}; Plugin SID = {Plugin},{Error} | {Profile} | {Plugin}
