Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2022/07/19,22000.795,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2022/06/21,22000.739,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2022/05/17,22000.675,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2022/04/19,22000.613,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2022/03/15,22000.556,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2022/02/15,22000.493,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2022/01/11,22000.434,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2021/12/14,22000.376,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2021/11/09,22000.318,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2021/09/16,22000.194,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2023/03/21,22000.1696,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2023/02/21,22000.1574,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2023/01/17,22000.1455,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2022/12/20,22000.1335,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2022/11/15,22000.1219,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro,2022/10/18,22000.1098,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2023/01/17,20348.1487,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,22H2,Pro,2023/03/21,19045.2728,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,22H2,Pro,2023/02/21,19045.2604,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,22H2,Pro,2023/01/17,19045.2486,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,22H2,Pro,2022/12/20,19045.2364,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,22H2,Pro,2022/11/15,19045.2251,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,21H2,Pro,2023/03/21,19044.2728,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,21H2,Pro,2023/02/21,19044.2604,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,21H2,Pro,2023/01/17,19044.2486,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,21H2,Pro,2022/12/20,19044.2364,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,21H2,Pro,2022/11/15,19044.2251,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,21H2,Pro,2022/10/18,19044.213,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,21H2,Pro,2022/09/20,19044.2006,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,21H2,Pro,2022/08/16,19044.1889,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,21H2,Pro,2022/07/19,19044.1826,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,21H2,Pro,2022/06/21,19044.1766,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,21H2,Pro,2022/05/17,19044.1706,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,21H2,Pro,2022/04/19,19044.1645,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,21H2,Pro,2022/01/11,19044.1466,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,21H2,Pro,2021/10/12,19044.1288,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
1,0,Information,Microsoft-Windows-Runtime-Networking-BackgroundTransfer/Tracing,Background Transfer Operation,Start,KW_ALL,Windows 10,21H1,Pro,2021/04/13,19043.928,Operation {OperationId}: Start {TransferType}: {Method} {URI} Cost Policy: {CostPolicy}; Group: '{Group}'; Completion Group: {CompletionGroupId},{OperationId} | {TransferType} | {Method} | {URI} | {CostPolicy} | {Group} | {CompletionGroupId}
