Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
10000,0,Critical,,,,Critical wlidbho,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,{description} @{FileName}_{LineNumber},{description} | {FileName} | {LineNumber}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2021/01/12,19041.746,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2022/02/15,19041.1526,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2022/04/19,19042.1645,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2021/04/13,19041.928,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2021/03/09,19041.867,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2021/07/13,19041.1110,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2021/11/09,19041.1348,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2020/12/08,19041.685,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2021/09/14,19041.1237,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2021/12/14,19041.1415,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2020/11/19,19041.631,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2021/10/12,19041.1288,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2021/02/09,19041.804,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2022/03/15,19041.1586,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2022/01/11,19042.1466,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2021/06/08,19041.1052,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2021/08/10,19041.1165,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,20H2,Pro,2021/05/11,19041.985,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1607,Pro,2016/11/08,14393.447,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1903,Pro,2020/10/13,18362.1139,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1903,Pro,2019/09/10,18362.356,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1903,Pro,2019/11/12,18362.476,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1903,Pro,2019/06/11,18362.175,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1903,Pro,2020/07/14,18362.959,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1903,Pro,2020/05/12,18362.836,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1903,Pro,2020/03/12,18362.720,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1903,Pro,2020/12/08,18362.1256,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1903,Pro,2019/07/09,18362.239,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1903,Pro,2019/12/10,18362.535,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1903,Pro,2020/02/11,18362.657,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1903,Pro,2019/12/10,18362.1016,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1903,Pro,2020/09/08,18362.1082,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1903,Pro,2019/03/29,18362.30,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1903,Pro,2020/11/10,18362.1198,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1511,Enterprise,2016/02/09,10586.104,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1511,Pro,2016/03/08,10586.164,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1511,Pro,1970/01/01,10586.0,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1507,Pro,2015/07/29,10240,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H2,Pro,2022/04/19,19044.1645,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H2,Pro,2022/01/11,19044.1466,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H2,Pro,2021/12/14,19043.1415,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H2,Pro,2021/10/12,19044.1288,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H2,Pro,2022/02/15,19041.1526,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H2,Pro,2022/03/15,19041.1586,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H2,Pro,2022/05/17,19044.1706,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2018/12/11,17763.194,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2019/11/12,17763.864,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2020/03/12,17763.1098,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2019/05/19,17763.504,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2020/07/14,17763.1339,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2019/08/13,17763.678,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2020/10/13,17763.1518,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2019/10/08,17763.805,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2019/12/10,17763.914,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2019/07/09,17763.615,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2019/04/09,17763.437,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2020/01/14,17763.973,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2020/05/12,17763.1217,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2020/04/14,17763.1158,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2020/08/11,17763.1397,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2020/11/10,17763.1577,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2020/09/08,17763.1457,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2020/06/09,17763.1282,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2020/02/11,17763.1039,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2018/11/13,17763.107,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2019/02/12,17763.316,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2019/03/12,17763.379,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2019/09/10,17763.737,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1809,Pro,2019/06/11,17763.557,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1709,Pro,2017/11/14,16299.64,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1709,Pro,2017/12/12,16299.125,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1709,Pro,2017/11/14,16299.15,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1703,Pro,2017/07/11,15063.483,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1703,Pro,2017/03/20,15063.0,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1703,Pro,2017/06/13,15063.413,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2021/07/13,19041.1110,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2021/02/09,19041.804,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2020/07/14,19041.388,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2020/11/10,19041.630,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2021/05/11,19041.985,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2021/03/09,19041.867,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2020/06/09,19041.329,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2021/04/13,19041.928,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2021/08/10,19041.1165,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2021/10/12,19041.1288,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2021/09/14,19041.1237,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2021/06/08,19041.1052,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2020/12/08,19041.685,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2020/10/13,19041.572,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2020/04/16,19041.208,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2021/01/12,19041.746,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2020/08/11,19041.450,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2020/05/27,19041.264,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2020/09/08,19041.508,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,2004,Pro,2021/11/09,19041.1348,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2021/04/13,18363.1500,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2020/02/11,18363.657,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2020/08/11,18363.1016,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2021/01/12,18363.1316,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2020/04/14,18363.778,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2020/10/13,18363.1139,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2019/12/10,18363.535,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2019/10/05,18363.418,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2020/07/14,18363.959,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2021/06/08,18363.1621,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2021/05/11,18363.1556,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2021/02/11,18363.1379,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2021/03/09,18363.1440,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2020/05/12,18363.836,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2020/11/10,18363.1198,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2020/12/08,18363.1256,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2020/09/08,18363.1082,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2020/01/14,18363.592,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,1909,Pro,2020/03/12,18363.720,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H1,Pro,2021/06/08,19043.1052,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H1,Pro,2021/12/14,19043.1415,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H1,Pro,2021/04/13,19043.928,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H1,Pro,2021/10/12,19043.1288,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H1,Pro,2022/01/11,19043.1466,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H1,Pro,2021/07/13,19043.1110,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H1,Pro,2022/03/15,19041.1586,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H1,Pro,2021/08/10,19043.1165,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H1,Pro,2022/02/15,19041.1526,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H1,Pro,2022/05/17,19043.1706,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H1,Pro,2022/04/19,19043.1645,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H1,Pro,2021/11/09,19043.1348,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 10,21H1,Pro,2021/09/14,19043.1237,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,,Windows 8,8,Pro,1970/01/01,9200,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 8.1,8.1,Pro,1970/01/01,9600,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 11,21H2,Pro,2022/02/15,22000.493,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 11,21H2,Pro,2022/05/17,22000.675,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 11,21H2,Pro,2022/04/19,22000.613,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 11,21H2,Pro,2022/03/15,22000.556,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 11,21H2,Pro,2021/11/09,22000.318,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 11,21H2,Pro,2022/01/11,22000.434,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 11,21H2,Pro,2021/09/16,22000.194,DisconnectIdentity_Stop.Status: {Result},{Result}
1008,0,Information,Microsoft-Windows-LiveId/Analytic,Identity Provider Operation,Stop,Analytic,Windows 11,21H2,Pro,2021/12/14,22000.376,DisconnectIdentity_Stop.Status: {Result},{Result}
1009,0,Information,Microsoft-Windows-LiveId/Analytic,LiveSsp Operation,Start,Analytic,Windows 10,1511,Enterprise,2016/02/09,10586.104,,
1009,0,Information,Microsoft-Windows-LiveId/Analytic,LiveSsp Operation,Start,Analytic,Windows 10,1511,Pro,2016/03/08,10586.164,,
1009,0,Information,Microsoft-Windows-LiveId/Analytic,LiveSsp Operation,Start,Analytic,Windows 10,1511,Pro,1970/01/01,10586.0,,
