Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1809,Pro,2019/03/12,17763.379,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1809,Pro,2019/02/12,17763.316,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1803,Pro,2019/01/08,17763.253,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1809,Pro,2018/12/11,17763.194,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1809,Pro,2020/11/10,17763.1577,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1809,Pro,2020/10/13,17763.1518,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1809,Pro,2020/09/08,17763.1457,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1809,Pro,2020/08/11,17763.1397,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1809,Pro,2020/07/14,17763.1339,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1809,Pro,2020/06/09,17763.1282,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1809,Pro,2020/05/12,17763.1217,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1809,Pro,2020/04/14,17763.1158,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1809,Pro,2020/03/12,17763.1098,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1809,Pro,2018/11/13,17763.107,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1809,Pro,2020/02/11,17763.1039,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1803,Pro,2019/08/13,17134.95,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1803,Pro,2019/07/09,17134.885,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1803,Pro,2019/06/11,17134.829,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1803,Pro,2019/05/19,17134.766,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1803,Pro,2019/04/09,17134.706,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1803,Pro,2019/03/12,17134.648,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1803,Pro,2019/01/08,17134.523,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1803,Pro,2018/09/11,17134.285,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1803,Pro,2018/08/14,17134.228,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1803,Pro,2018/06/12,17134.112,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1803,Pro,2019/09/10,17134.1006,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1803,Pro,1970/01/01,17134.1,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1709,Pro,2017/11/14,16299.64,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1709,Pro,2017/11/14,16299.15,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1709,Pro,2017/12/12,16299.125,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1703,Pro,2017/07/11,15063.483,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1703,Pro,2017/06/13,15063.413,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1703,Pro,2017/03/20,15063.0,DeviceAdd End,
1022,0,Information,iaLPSS_GPIO2 Performance channel,iaLPSS_GPIO2 Driver routines,Stop,,Windows 10,1607,Pro,2016/11/08,14393.447,DeviceAdd End,
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,22H2,Pro,2022/12/20,22621.963,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,22H2,Pro,2023/01/17,22621.1105,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2023/02/21,22000.1574,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2023/01/17,22000.1455,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,22H2,Pro,2023/01/17,19045.2486,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,22H2,Pro,2022/12/20,19045.2364,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,22H2,Pro,2022/11/15,19045.2251,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2023/02/21,19044.2604,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2023/01/17,19044.2486,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2022/12/20,19044.2364,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2022/11/15,19044.2251,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2022/10/18,19044.213,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2022/09/20,19044.2006,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2022/07/19,19044.1826,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2022/12/20,19043.2364,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2022/11/15,19043.2251,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2022/10/18,19043.213,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2022/09/20,19043.2006,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2022/07/19,19043.1826,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,2004,Pro,2021/05/11,19041.985,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,2004,Pro,2021/04/13,19041.928,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,2004,Pro,2021/03/09,19041.867,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,2004,Pro,2021/02/09,19041.804,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,2004,Pro,2021/01/12,19041.746,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,2004,Pro,2020/12/08,19041.685,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,2004,Pro,2020/11/10,19041.63,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,2004,Pro,2020/10/13,19041.572,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,2004,Pro,2020/09/08,19041.508,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,2004,Pro,2020/08/11,19041.45,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,2004,Pro,2020/07/14,19041.388,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,2004,Pro,2020/06/09,19041.329,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,2004,Pro,2020/05/27,19041.264,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,2004,Pro,2020/04/16,19041.208,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
1023,0,Error,iaLPSS_GPIO2 Debug channel,iaLPSS_GPIO2 Driver routines,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Device ERROR: GPIO_CLX_ProcessAddDevicePreDeviceCreate() returned status:{Status},{Status}
