Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,2004,Pro,2020/06/09,19041.329,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,2004,Pro,2020/07/14,19041.388,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,2004,Pro,2020/08/11,19041.45,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,2004,Pro,2020/09/08,19041.508,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,2004,Pro,2020/10/13,19041.572,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,2004,Pro,2020/11/10,19041.63,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,2004,Pro,2020/12/08,19041.685,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,2004,Pro,2021/01/12,19041.746,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,2004,Pro,2021/02/09,19041.804,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,2004,Pro,2021/03/09,19041.867,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,2004,Pro,2021/04/13,19041.928,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,2004,Pro,2021/05/11,19041.985,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
5,1,Warning,Microsoft-Windows-SMBDirect/Admin,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,The network adapter '{AdapterAlias}' does not support a value of {Value} for setting {RegistryKeyName}\{SettingName}. The closest adapter supported value of {ClosestAdapterSupportedValue} will be used.,{AdapterAlias} | {Value} | {RegistryKeyName} | {SettingName} | {ClosestAdapterSupportedValue}
6,1,Error,Microsoft-Windows-SMBDirect/Admin,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,A connection has been terminated because no pending requests to network adapter '{AdapterAlias}' have completed in the last {TimeoutInMs} milliseconds. Verify that the network is operational and that the peer is responsive. This event may also indicate that there are insufficient send credits to support the workload. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},{AdapterAlias} | {TimeoutInMs} | {SocketID} | {LocalAddress} | {RemoteAddress}
6,1,Error,Microsoft-Windows-SMBDirect/Admin,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,A connection has been terminated because no pending requests to network adapter '{AdapterAlias}' have completed in the last {TimeoutInMs} milliseconds. Verify that the network is operational and that the peer is responsive. This event may also indicate that there are insufficient send credits to support the workload. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},{AdapterAlias} | {TimeoutInMs} | {SocketID} | {LocalAddress} | {RemoteAddress}
6,1,Error,Microsoft-Windows-SMBDirect/Admin,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,A connection has been terminated because no pending requests to network adapter '{AdapterAlias}' have completed in the last {TimeoutInMs} milliseconds. Verify that the network is operational and that the peer is responsive. This event may also indicate that there are insufficient send credits to support the workload. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},{AdapterAlias} | {TimeoutInMs} | {SocketID} | {LocalAddress} | {RemoteAddress}
6,1,Error,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,1709,Pro,2017/12/12,16299.125,A connection has been terminated because no pending requests to network adapter '{AdapterAlias}' have completed in the last {TimeoutInMs} milliseconds. Verify that the network is operational and that the peer is responsive. This event may also indicate that there are insufficient send credits to support the workload. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},{AdapterAlias} | {TimeoutInMs} | {SocketID} | {LocalAddress} | {RemoteAddress}
6,1,Error,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,1709,Pro,2017/11/14,16299.15,A connection has been terminated because no pending requests to network adapter '{AdapterAlias}' have completed in the last {TimeoutInMs} milliseconds. Verify that the network is operational and that the peer is responsive. This event may also indicate that there are insufficient send credits to support the workload. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},{AdapterAlias} | {TimeoutInMs} | {SocketID} | {LocalAddress} | {RemoteAddress}
6,1,Error,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,1709,Pro,2017/11/14,16299.64,A connection has been terminated because no pending requests to network adapter '{AdapterAlias}' have completed in the last {TimeoutInMs} milliseconds. Verify that the network is operational and that the peer is responsive. This event may also indicate that there are insufficient send credits to support the workload. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},{AdapterAlias} | {TimeoutInMs} | {SocketID} | {LocalAddress} | {RemoteAddress}
6,1,Error,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,1803,Pro,1970/01/01,17134.1,A connection has been terminated because no pending requests to network adapter '{AdapterAlias}' have completed in the last {TimeoutInMs} milliseconds. Verify that the network is operational and that the peer is responsive. This event may also indicate that there are insufficient send credits to support the workload. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},{AdapterAlias} | {TimeoutInMs} | {SocketID} | {LocalAddress} | {RemoteAddress}
6,1,Error,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,A connection has been terminated because no pending requests to network adapter '{AdapterAlias}' have completed in the last {TimeoutInMs} milliseconds. Verify that the network is operational and that the peer is responsive. This event may also indicate that there are insufficient send credits to support the workload. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},{AdapterAlias} | {TimeoutInMs} | {SocketID} | {LocalAddress} | {RemoteAddress}
6,1,Error,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,1803,Pro,2018/06/12,17134.112,A connection has been terminated because no pending requests to network adapter '{AdapterAlias}' have completed in the last {TimeoutInMs} milliseconds. Verify that the network is operational and that the peer is responsive. This event may also indicate that there are insufficient send credits to support the workload. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},{AdapterAlias} | {TimeoutInMs} | {SocketID} | {LocalAddress} | {RemoteAddress}
6,1,Error,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,1803,Pro,2018/08/14,17134.228,A connection has been terminated because no pending requests to network adapter '{AdapterAlias}' have completed in the last {TimeoutInMs} milliseconds. Verify that the network is operational and that the peer is responsive. This event may also indicate that there are insufficient send credits to support the workload. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},{AdapterAlias} | {TimeoutInMs} | {SocketID} | {LocalAddress} | {RemoteAddress}
6,1,Error,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,1803,Pro,2018/09/11,17134.285,A connection has been terminated because no pending requests to network adapter '{AdapterAlias}' have completed in the last {TimeoutInMs} milliseconds. Verify that the network is operational and that the peer is responsive. This event may also indicate that there are insufficient send credits to support the workload. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},{AdapterAlias} | {TimeoutInMs} | {SocketID} | {LocalAddress} | {RemoteAddress}
6,1,Error,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,1803,Pro,2019/01/08,17134.523,A connection has been terminated because no pending requests to network adapter '{AdapterAlias}' have completed in the last {TimeoutInMs} milliseconds. Verify that the network is operational and that the peer is responsive. This event may also indicate that there are insufficient send credits to support the workload. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},{AdapterAlias} | {TimeoutInMs} | {SocketID} | {LocalAddress} | {RemoteAddress}
6,1,Error,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,1803,Pro,2019/03/12,17134.648,A connection has been terminated because no pending requests to network adapter '{AdapterAlias}' have completed in the last {TimeoutInMs} milliseconds. Verify that the network is operational and that the peer is responsive. This event may also indicate that there are insufficient send credits to support the workload. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},{AdapterAlias} | {TimeoutInMs} | {SocketID} | {LocalAddress} | {RemoteAddress}
6,1,Error,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,1803,Pro,2019/04/09,17134.706,A connection has been terminated because no pending requests to network adapter '{AdapterAlias}' have completed in the last {TimeoutInMs} milliseconds. Verify that the network is operational and that the peer is responsive. This event may also indicate that there are insufficient send credits to support the workload. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},{AdapterAlias} | {TimeoutInMs} | {SocketID} | {LocalAddress} | {RemoteAddress}
6,1,Error,Microsoft-Windows-SMBDirect/Admin,,,,Windows 10,1803,Pro,2019/05/19,17134.766,A connection has been terminated because no pending requests to network adapter '{AdapterAlias}' have completed in the last {TimeoutInMs} milliseconds. Verify that the network is operational and that the peer is responsive. This event may also indicate that there are insufficient send credits to support the workload. Socket = {SocketID} Local = {LocalAddress} Remote = {RemoteAddress},{AdapterAlias} | {TimeoutInMs} | {SocketID} | {LocalAddress} | {RemoteAddress}
