Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,21H1,Pro,2022/02/15,19041.1526,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,20H2,Pro,2022/02/15,19041.1526,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,20H2,Pro,2021/12/14,19041.1415,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,20H2,Pro,2021/11/09,19041.1348,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,2004,Pro,2021/11/09,19041.1348,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,20H2,Pro,2021/10/12,19041.1288,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,2004,Pro,2021/10/12,19041.1288,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,20H2,Pro,2021/09/14,19041.1237,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,2004,Pro,2021/09/14,19041.1237,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,20H2,Pro,2021/08/10,19041.1165,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,2004,Pro,2021/08/10,19041.1165,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,20H2,Pro,2021/07/13,19041.111,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,2004,Pro,2021/07/13,19041.111,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,20H2,Pro,2021/06/08,19041.1052,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,2004,Pro,2021/06/08,19041.1052,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2020/07/14,18363.959,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2020/06/09,18363.9,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2020/05/12,18363.836,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2020/04/14,18363.778,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2020/03/12,18363.72,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2020/02/11,18363.657,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2020/01/14,18363.592,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2019/12/10,18363.535,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2019/10/05,18363.418,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2021/06/08,18363.1621,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2021/05/11,18363.1556,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2021/04/13,18363.15,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2021/03/09,18363.144,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2021/02/11,18363.1379,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2021/01/12,18363.1316,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2020/12/08,18363.1256,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2020/11/10,18363.1198,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2020/10/13,18363.1139,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2020/09/08,18363.1082,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1909,Pro,2020/08/11,18363.1016,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1903,Pro,2020/07/14,18362.959,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1903,Pro,2020/05/12,18362.836,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1903,Pro,2020/03/12,18362.72,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1903,Pro,2020/02/11,18362.657,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1903,Pro,2019/12/10,18362.535,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1903,Pro,2019/11/12,18362.476,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1903,Pro,2019/09/10,18362.356,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1903,Pro,2019/03/29,18362.3,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1903,Pro,2019/07/09,18362.239,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1903,Pro,2019/06/11,18362.175,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1903,Pro,2020/12/08,18362.1256,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1903,Pro,2020/11/10,18362.1198,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1903,Pro,2020/10/13,18362.1139,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1903,Pro,2020/09/08,18362.1082,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1903,Pro,2019/12/10,18362.1016,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2020/01/14,17763.973,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2019/12/10,17763.914,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2019/11/12,17763.864,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2019/10/08,17763.805,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2019/09/10,17763.737,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2019/08/13,17763.678,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2019/07/09,17763.615,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2019/06/11,17763.557,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2019/05/19,17763.504,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2019/04/09,17763.437,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2019/03/12,17763.379,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2019/02/12,17763.316,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1803,Pro,2019/01/08,17763.253,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2018/12/11,17763.194,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2020/11/10,17763.1577,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2020/10/13,17763.1518,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2020/09/08,17763.1457,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2020/08/11,17763.1397,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2020/07/14,17763.1339,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2020/06/09,17763.1282,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2020/05/12,17763.1217,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2020/04/14,17763.1158,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2020/03/12,17763.1098,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2018/11/13,17763.107,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1809,Pro,2020/02/11,17763.1039,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1803,Pro,2019/08/13,17134.95,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1803,Pro,2019/07/09,17134.885,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1803,Pro,2019/06/11,17134.829,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1803,Pro,2019/05/19,17134.766,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1803,Pro,2019/04/09,17134.706,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1803,Pro,2019/03/12,17134.648,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1803,Pro,2019/01/08,17134.523,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1803,Pro,2018/09/11,17134.285,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1803,Pro,2018/08/14,17134.228,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1803,Pro,2018/06/12,17134.112,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1803,Pro,2019/09/10,17134.1006,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1803,Pro,1970/01/01,17134.1,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1709,Pro,2017/11/14,16299.64,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1709,Pro,2017/11/14,16299.15,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1709,Pro,2017/12/12,16299.125,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1703,Pro,2017/07/11,15063.483,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1703,Pro,2017/06/13,15063.413,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1703,Pro,2017/03/20,15063.0,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows 10,1607,Pro,2016/11/08,14393.447,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
1003,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Analytic,Connection Sequence,This event is raised during the disconnection process,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,RDP ClientActiveX has been disconnected (Reason= {Value}),{Value}
