Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 11,21H2,Pro,2022/02/15,22000.493,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 11,21H2,Pro,2022/01/11,22000.434,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 11,21H2,Pro,2021/12/14,22000.376,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 11,21H2,Pro,2021/11/09,22000.318,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 11,21H2,Pro,2021/09/16,22000.194,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 11,21H2,Pro,2022/10/18,22000.1098,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H2,Pro,2022/10/18,19044.213,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H2,Pro,2022/09/20,19044.2006,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H2,Pro,2022/08/16,19044.1889,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H2,Pro,2022/07/19,19044.1826,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H2,Pro,2022/06/21,19044.1766,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H2,Pro,2022/05/17,19044.1706,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H2,Pro,2022/04/19,19044.1645,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H2,Pro,2022/01/11,19044.1466,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H2,Pro,2021/10/12,19044.1288,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2021/04/13,19043.928,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2022/10/18,19043.213,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2022/09/20,19043.2006,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2022/08/16,19043.1889,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2022/07/19,19043.1826,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2022/06/21,19043.1766,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2022/05/17,19043.1706,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2022/04/19,19043.1645,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2022/01/11,19043.1466,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2021/12/14,19043.1415,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H2,Pro,2021/12/14,19043.1415,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2021/11/09,19043.1348,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2021/10/12,19043.1288,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2021/09/14,19043.1237,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2021/08/10,19043.1165,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2021/07/13,19043.111,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2021/06/08,19043.1052,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2022/04/19,19042.1645,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2022/01/11,19042.1466,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2021/05/11,19041.985,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2021/05/11,19041.985,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2021/04/13,19041.928,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2021/04/13,19041.928,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2021/03/09,19041.867,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2021/03/09,19041.867,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2021/02/09,19041.804,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2021/02/09,19041.804,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2021/01/12,19041.746,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2021/01/12,19041.746,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2020/12/08,19041.685,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2020/12/08,19041.685,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2020/11/19,19041.631,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2020/11/10,19041.63,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2020/10/13,19041.572,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2020/09/08,19041.508,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2020/08/11,19041.45,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2020/07/14,19041.388,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2020/06/09,19041.329,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2020/05/27,19041.264,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2020/04/16,19041.208,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2022/03/15,19041.1586,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2022/03/15,19041.1586,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H2,Pro,2022/03/15,19041.1586,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2022/02/15,19041.1526,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H1,Pro,2022/02/15,19041.1526,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,21H2,Pro,2022/02/15,19041.1526,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2021/12/14,19041.1415,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2021/11/09,19041.1348,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2021/11/09,19041.1348,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2021/10/12,19041.1288,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2021/10/12,19041.1288,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2021/09/14,19041.1237,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2021/09/14,19041.1237,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2021/08/10,19041.1165,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2021/08/10,19041.1165,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2021/07/13,19041.111,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2021/07/13,19041.111,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,20H2,Pro,2021/06/08,19041.1052,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,2004,Pro,2021/06/08,19041.1052,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2020/07/14,18363.959,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2020/06/09,18363.9,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2020/05/12,18363.836,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2020/04/14,18363.778,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2020/03/12,18363.72,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2020/02/11,18363.657,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2020/01/14,18363.592,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2019/12/10,18363.535,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2019/10/05,18363.418,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2021/06/08,18363.1621,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2021/05/11,18363.1556,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2021/04/13,18363.15,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2021/03/09,18363.144,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2021/02/11,18363.1379,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2021/01/12,18363.1316,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2020/12/08,18363.1256,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2020/11/10,18363.1198,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2020/10/13,18363.1139,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2020/09/08,18363.1082,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1909,Pro,2020/08/11,18363.1016,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1903,Pro,2020/07/14,18362.959,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1903,Pro,2020/05/12,18362.836,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1903,Pro,2020/03/12,18362.72,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1903,Pro,2020/02/11,18362.657,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1903,Pro,2019/12/10,18362.535,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1903,Pro,2019/11/12,18362.476,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1903,Pro,2019/09/10,18362.356,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1903,Pro,2019/03/29,18362.3,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1903,Pro,2019/07/09,18362.239,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1903,Pro,2019/06/11,18362.175,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1903,Pro,2020/12/08,18362.1256,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1903,Pro,2020/11/10,18362.1198,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1903,Pro,2020/10/13,18362.1139,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1903,Pro,2020/09/08,18362.1082,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
10013,0,Warning,Microsoft-Windows-NWiFi/Diagnostic,,,RSNA,Windows 10,1903,Pro,2019/12/10,18362.1016,Replay detected (our counter {ExpectedCounter}; received {ReceivedCounter}); dropping the packet,{ExpectedCounter} | {ReceivedCounter}
