Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
16,0,Information,Microsoft Windows XAudio2 debug logging,Initialize,,,Windows 11,21H2,Pro,2022/07/19,22000.795,XAudio2 initialized at {Instance} on processor(s) {Processors},{Instance} | {Processors}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1809,Pro,2020/06/09,17763.1282,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1809,Pro,2020/05/12,17763.1217,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1809,Pro,2020/04/14,17763.1158,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1809,Pro,2020/03/12,17763.1098,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1809,Pro,2018/11/13,17763.107,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1809,Pro,2020/02/11,17763.1039,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1803,Pro,2019/08/13,17134.95,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1803,Pro,2019/07/09,17134.885,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1803,Pro,2019/06/11,17134.829,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1803,Pro,2019/05/19,17134.766,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1803,Pro,2019/04/09,17134.706,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1803,Pro,2019/03/12,17134.648,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1803,Pro,2019/01/08,17134.523,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1803,Pro,2018/09/11,17134.285,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1803,Pro,2018/08/14,17134.228,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1803,Pro,2018/06/12,17134.112,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1803,Pro,2019/09/10,17134.1006,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1803,Pro,1970/01/01,17134.1,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1709,Pro,2017/11/14,16299.64,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1709,Pro,2017/11/14,16299.15,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1709,Pro,2017/12/12,16299.125,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1703,Pro,2017/07/11,15063.483,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1703,Pro,2017/06/13,15063.413,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1703,Pro,2017/03/20,15063.0,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1607,Pro,2016/11/08,14393.447,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1511,Pro,2016/03/08,10586.164,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1511,Pro,1970/01/01,10586.0,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 10,1507,Pro,2015/07/29,10240.0,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
49,0,Warning,Microsoft Windows XAudio2 debug logging,Submix Voice,Create,,Windows 8,8,Pro,1970/01/01,9200.0,Sample rate {OriginalHz}Hz adjusted to {NewHz}Hz (submix rates must be multiples of {Quantum} on this platform),{OriginalHz} | {NewHz} | {Quantum}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 11,21H2,Pro,2022/07/19,22000.795,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 11,21H2,Pro,2022/06/21,22000.739,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 11,21H2,Pro,2022/05/17,22000.675,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 11,21H2,Pro,2022/04/19,22000.613,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 11,21H2,Pro,2022/03/15,22000.556,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 11,21H2,Pro,2022/02/15,22000.493,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 11,21H2,Pro,2022/01/11,22000.434,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 11,21H2,Pro,2021/12/14,22000.376,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 11,21H2,Pro,2021/11/09,22000.318,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 11,21H2,Pro,2021/09/16,22000.194,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 11,21H2,Pro,2022/07/19,19044.1826,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H1,Pro,2021/04/13,19043.928,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 11,21H1,Pro,2022/07/19,19043.1826,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H1,Pro,2021/07/13,19043.111,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,2004,Pro,2021/05/11,19041.985,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,20H2,Pro,2021/05/11,19041.985,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,2004,Pro,2021/04/13,19041.928,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,20H2,Pro,2021/04/13,19041.928,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,2004,Pro,2021/03/09,19041.867,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,20H2,Pro,2021/03/09,19041.867,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,2004,Pro,2021/02/09,19041.804,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,20H2,Pro,2021/02/09,19041.804,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,2004,Pro,2021/01/12,19041.746,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,20H2,Pro,2021/01/12,19041.746,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,2004,Pro,2020/12/08,19041.685,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,20H2,Pro,2020/12/08,19041.685,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,20H2,Pro,2020/11/19,19041.631,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,2004,Pro,2020/11/10,19041.63,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
64,0,Verbose,Microsoft Windows XAudio2 debug logging,Mastering Voice,Create,,Windows 10,2004,Pro,2020/10/13,19041.572,Mastering voice created at {Address}: channels = {Channels}; sample rate = {SampleRate}Hz; output to {RendererId},{Address} | {Channels} | {SampleRate} | {RendererId}
