Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1100,0,Error,Admin,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,TS RDPDR Device Redirection failed to initialize for a single user session {Param1}.  Serial; Parallel; Printer; and File System Redirection will be disabled.  Look in the System event log for other related errors.,{Param1}
1103,0,Error,Admin,,,,Windows 10,2004,Pro,2020/04/16,19041.208,,
1103,0,Error,Admin,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,,
1103,0,Error,Admin,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,,
1103,0,Error,Admin,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,,
1103,0,Error,Admin,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,,
1103,0,Error,Admin,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,,
1103,0,Error,Admin,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,,
1103,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,,
1103,0,Error,Admin,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,,
1103,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,,
1103,0,Error,Admin,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,,
1103,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,,
1103,0,Error,Admin,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,,
1103,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,,
1103,0,Error,Admin,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,,
1103,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,,
1103,0,Error,Admin,,,,Windows 10,2004,Pro,2021/07/13,19041.111,,
1103,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,,
1103,0,Error,Admin,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,,
1103,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2020/07/14,18363.959,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2020/06/09,18363.9,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2020/05/12,18363.836,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2020/04/14,18363.778,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2020/03/12,18363.72,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2020/02/11,18363.657,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2020/01/14,18363.592,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2019/12/10,18363.535,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2019/10/05,18363.418,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2021/04/13,18363.15,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2021/03/09,18363.144,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,,
1103,0,Error,Admin,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,,
1103,0,Error,Admin,,,,Windows 10,1903,Pro,2020/07/14,18362.959,,
1103,0,Error,Admin,,,,Windows 10,1903,Pro,2020/05/12,18362.836,,
1103,0,Error,Admin,,,,Windows 10,1903,Pro,2020/03/12,18362.72,,
1103,0,Error,Admin,,,,Windows 10,1903,Pro,2020/02/11,18362.657,,
1103,0,Error,Admin,,,,Windows 10,1903,Pro,2019/12/10,18362.535,,
1103,0,Error,Admin,,,,Windows 10,1903,Pro,2019/11/12,18362.476,,
1103,0,Error,Admin,,,,Windows 10,1903,Pro,2019/09/10,18362.356,,
1103,0,Error,Admin,,,,Windows 10,1903,Pro,2019/03/29,18362.3,,
1103,0,Error,Admin,,,,Windows 10,1903,Pro,2019/07/09,18362.239,,
1103,0,Error,Admin,,,,Windows 10,1903,Pro,2019/06/11,18362.175,,
1103,0,Error,Admin,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,,
1103,0,Error,Admin,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,,
1103,0,Error,Admin,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,,
1103,0,Error,Admin,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,,
1103,0,Error,Admin,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2020/01/14,17763.973,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2019/12/10,17763.914,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2019/11/12,17763.864,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2019/10/08,17763.805,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2019/09/10,17763.737,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2019/08/13,17763.678,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2019/07/09,17763.615,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2019/06/11,17763.557,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2019/05/19,17763.504,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2019/04/09,17763.437,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2019/03/12,17763.379,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2019/02/12,17763.316,,
1103,0,Error,Admin,,,,Windows 10,1803,Pro,2019/01/08,17763.253,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2018/12/11,17763.194,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2018/11/13,17763.107,,
1103,0,Error,Admin,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,,
1103,0,Error,Admin,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,,
1103,0,Error,Admin,,,,Windows 10,1803,Pro,2019/08/13,17134.95,,
1103,0,Error,Admin,,,,Windows 10,1803,Pro,2019/07/09,17134.885,,
1103,0,Error,Admin,,,,Windows 10,1803,Pro,2019/06/11,17134.829,,
1103,0,Error,Admin,,,,Windows 10,1803,Pro,2019/05/19,17134.766,,
1103,0,Error,Admin,,,,Windows 10,1803,Pro,2019/04/09,17134.706,,
1103,0,Error,Admin,,,,Windows 10,1803,Pro,2019/03/12,17134.648,,
1103,0,Error,Admin,,,,Windows 10,1803,Pro,2019/01/08,17134.523,,
1103,0,Error,Admin,,,,Windows 10,1803,Pro,2018/09/11,17134.285,,
1103,0,Error,Admin,,,,Windows 10,1803,Pro,2018/08/14,17134.228,,
1103,0,Error,Admin,,,,Windows 10,1803,Pro,2018/06/12,17134.112,,
1103,0,Error,Admin,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,,
1103,0,Error,Admin,,,,Windows 10,1803,Pro,1970/01/01,17134.1,,
1103,0,Error,Admin,,,,Windows 10,1709,Pro,2017/11/14,16299.64,,
1103,0,Error,Admin,,,,Windows 10,1709,Pro,2017/11/14,16299.15,,
1103,0,Error,Admin,,,,Windows 10,1709,Pro,2017/12/12,16299.125,,
1103,0,Error,Admin,,,,Windows 10,1703,Pro,2017/07/11,15063.483,,
1103,0,Error,Admin,,,,Windows 10,1703,Pro,2017/06/13,15063.413,,
1103,0,Error,Admin,,,,Windows 10,1703,Pro,2017/03/20,15063.0,,
1103,0,Error,Admin,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,,
1103,0,Error,Admin,,,,Windows 10,1607,Pro,2016/11/08,14393.447,,
1103,0,Error,Admin,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,,
1103,0,Error,Admin,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,,
1103,0,Error,Admin,,,,Windows 10,1511,Pro,2016/03/08,10586.164,,
1103,0,Error,Admin,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,,
1103,0,Error,Admin,,,,Windows 10,1511,Pro,1970/01/01,10586.0,,
1103,0,Error,Admin,,,,Windows 10,1507,Pro,2015/07/29,10240.0,,
1103,0,Error,Admin,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,,
1103,0,,,,,,Windows 8,8,Pro,1970/01/01,9200.0,,
1103,0,,,,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,,
1105,0,Error,Admin,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,22H2,Pro,2022/12/20,19045.2364,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,22H2,Pro,2022/11/15,19045.2251,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H2,Pro,2022/12/20,19044.2364,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H2,Pro,2022/11/15,19044.2251,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H2,Pro,2022/10/18,19044.213,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H2,Pro,2022/09/20,19044.2006,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H2,Pro,2022/07/19,19044.1826,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2022/12/20,19043.2364,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2022/11/15,19043.2251,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2022/10/18,19043.213,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2022/09/20,19043.2006,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2022/07/19,19043.1826,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,1909,Pro,2020/06/09,18363.9,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Printer security information for the printer {Param1} could not be set.,{Param1}
1105,0,Error,Admin,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Printer security information for the printer {Param1} could not be set.,{Param1}
