Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 11,24H2,Pro,2024/10/2,26100.1742,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2021/05/11,19041.985,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2021/05/11,19041.985,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2021/04/13,19041.928,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2021/04/13,19041.928,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2021/03/09,19041.867,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2021/03/09,19041.867,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2021/02/09,19041.804,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2021/02/09,19041.804,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2021/01/12,19041.746,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2021/01/12,19041.746,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2020/12/08,19041.685,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2020/12/08,19041.685,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2020/11/19,19041.631,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2020/11/10,19041.63,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2020/10/13,19041.572,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2020/09/08,19041.508,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2020/08/11,19041.45,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2020/07/14,19041.388,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2020/06/09,19041.329,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2020/05/27,19041.264,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2020/04/16,19041.208,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,21H1,Pro,2022/03/15,19041.1586,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2022/03/15,19041.1586,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,21H2,Pro,2022/03/15,19041.1586,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,21H1,Pro,2022/02/15,19041.1526,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2022/02/15,19041.1526,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,21H2,Pro,2022/02/15,19041.1526,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2021/12/14,19041.1415,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2021/11/09,19041.1348,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2021/11/09,19041.1348,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2021/10/12,19041.1288,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2021/10/12,19041.1288,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2021/09/14,19041.1237,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2021/09/14,19041.1237,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2021/08/10,19041.1165,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2021/08/10,19041.1165,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2021/07/13,19041.111,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2021/07/13,19041.111,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,2004,Pro,2021/06/08,19041.1052,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,20H2,Pro,2021/06/08,19041.1052,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2020/07/14,18363.959,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2020/06/09,18363.9,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2020/05/12,18363.836,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2020/04/14,18363.778,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2020/03/12,18363.72,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2020/02/11,18363.657,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2020/01/14,18363.592,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2019/12/10,18363.535,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2019/10/05,18363.418,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2021/06/08,18363.1621,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2021/05/11,18363.1556,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2021/04/13,18363.15,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2021/03/09,18363.144,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2021/02/11,18363.1379,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2021/01/12,18363.1316,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2020/12/08,18363.1256,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2020/11/10,18363.1198,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2020/10/13,18363.1139,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2020/09/08,18363.1082,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1909,Pro,2020/08/11,18363.1016,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1903,Pro,2020/07/14,18362.959,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1903,Pro,2020/05/12,18362.836,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1903,Pro,2020/03/12,18362.72,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1903,Pro,2020/02/11,18362.657,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1903,Pro,2019/12/10,18362.535,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1903,Pro,2019/11/12,18362.476,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1903,Pro,2019/09/10,18362.356,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1903,Pro,2019/03/29,18362.3,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1903,Pro,2019/07/09,18362.239,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1903,Pro,2019/06/11,18362.175,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1903,Pro,2020/12/08,18362.1256,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1903,Pro,2020/11/10,18362.1198,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1903,Pro,2020/10/13,18362.1139,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1903,Pro,2020/09/08,18362.1082,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1903,Pro,2019/12/10,18362.1016,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1809,Pro,2020/01/14,17763.973,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1809,Pro,2019/12/10,17763.914,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1809,Pro,2019/11/12,17763.864,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1809,Pro,2019/10/08,17763.805,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1809,Pro,2019/09/10,17763.737,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1809,Pro,2019/08/13,17763.678,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1809,Pro,2019/07/09,17763.615,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1809,Pro,2019/06/11,17763.557,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
140,0,Error,Microsoft-Windows-Diagnosis-WDI/Debug,Debug task,Debug event,,Windows 10,1809,Pro,2019/05/19,17763.504,The Diagnostic Policy Service encountered an error in file {FileName}; function {FunctionName}; line {LineNumber}: {ErrorMessage}.,{FileName} | {FunctionName} | {LineNumber} | {ErrorMessage}
