Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
15,1,Information,Debug,SebEvent,Create,Trace SEB Event,Windows 11,22H2,Pro,2022/09/20,22621.382,SystemEventsBroker CreateEvent called for Event ID {BrokeredEventId}; UserSID: {UserSID} with Event Type {EventType},{BrokeredEventId} | {UserSID} | {EventType}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H2,Pro,2022/09/20,19044.2006,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H2,Pro,2022/08/16,19044.1889,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H2,Pro,2022/07/19,19044.1826,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H2,Pro,2022/06/21,19044.1766,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H2,Pro,2022/05/17,19044.1706,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H2,Pro,2022/04/19,19044.1645,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H2,Pro,2022/01/11,19044.1466,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H2,Pro,2021/10/12,19044.1288,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2021/04/13,19043.928,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2022/09/20,19043.2006,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2022/08/16,19043.1889,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2022/07/19,19043.1826,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2022/06/21,19043.1766,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2022/05/17,19043.1706,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2022/04/19,19043.1645,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2022/01/11,19043.1466,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2021/12/14,19043.1415,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H2,Pro,2021/12/14,19043.1415,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2021/11/09,19043.1348,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2021/10/12,19043.1288,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2021/09/14,19043.1237,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2021/08/10,19043.1165,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2021/07/13,19043.111,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2021/06/08,19043.1052,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2022/04/19,19042.1645,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2022/01/11,19042.1466,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2021/05/11,19041.985,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2021/05/11,19041.985,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2021/04/13,19041.928,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2021/04/13,19041.928,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2021/03/09,19041.867,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2021/03/09,19041.867,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2021/02/09,19041.804,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2021/02/09,19041.804,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2021/01/12,19041.746,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2021/01/12,19041.746,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2020/12/08,19041.685,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2020/12/08,19041.685,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2020/11/19,19041.631,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2020/11/10,19041.63,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2020/10/13,19041.572,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2020/09/08,19041.508,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2020/08/11,19041.45,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2020/07/14,19041.388,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2020/06/09,19041.329,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2020/05/27,19041.264,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2020/04/16,19041.208,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2022/03/15,19041.1586,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2022/03/15,19041.1586,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H2,Pro,2022/03/15,19041.1586,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2022/02/15,19041.1526,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H1,Pro,2022/02/15,19041.1526,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,21H2,Pro,2022/02/15,19041.1526,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2021/12/14,19041.1415,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2021/11/09,19041.1348,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2021/11/09,19041.1348,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2021/10/12,19041.1288,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2021/10/12,19041.1288,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2021/09/14,19041.1237,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2021/09/14,19041.1237,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2021/08/10,19041.1165,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2021/08/10,19041.1165,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2021/07/13,19041.111,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2021/07/13,19041.111,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,20H2,Pro,2021/06/08,19041.1052,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,2004,Pro,2021/06/08,19041.1052,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2020/07/14,18363.959,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2020/06/09,18363.9,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2020/05/12,18363.836,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2020/04/14,18363.778,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2020/03/12,18363.72,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2020/02/11,18363.657,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2020/01/14,18363.592,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2019/12/10,18363.535,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2019/10/05,18363.418,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2021/06/08,18363.1621,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2021/05/11,18363.1556,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2021/04/13,18363.15,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2021/03/09,18363.144,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2021/02/11,18363.1379,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2021/01/12,18363.1316,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2020/12/08,18363.1256,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2020/11/10,18363.1198,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2020/10/13,18363.1139,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2020/09/08,18363.1082,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1909,Pro,2020/08/11,18363.1016,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1903,Pro,2020/07/14,18362.959,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1903,Pro,2020/05/12,18362.836,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1903,Pro,2020/03/12,18362.72,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1903,Pro,2020/02/11,18362.657,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1903,Pro,2019/12/10,18362.535,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1903,Pro,2019/11/12,18362.476,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1903,Pro,2019/09/10,18362.356,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1903,Pro,2019/03/29,18362.3,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1903,Pro,2019/07/09,18362.239,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1903,Pro,2019/06/11,18362.175,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1903,Pro,2020/12/08,18362.1256,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1903,Pro,2020/11/10,18362.1198,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1903,Pro,2020/10/13,18362.1139,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1903,Pro,2020/09/08,18362.1082,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1903,Pro,2019/12/10,18362.1016,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1809,Pro,2020/01/14,17763.973,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2019,1809,Standard,2020/01/14,17763.973,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1809,Pro,2019/12/10,17763.914,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2019,1809,Standard,2019/12/10,17763.914,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1809,Pro,2019/11/12,17763.864,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2019,1809,Standard,2019/11/12,17763.864,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1809,Pro,2019/10/08,17763.805,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1809,Pro,2019/09/10,17763.737,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2019,1809,Standard,2019/09/10,17763.737,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1809,Pro,2019/08/13,17763.678,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2019,1809,Standard,2019/08/13,17763.678,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1809,Pro,2019/07/09,17763.615,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1809,Pro,2019/06/11,17763.557,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1809,Pro,2019/05/19,17763.504,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1809,Pro,2019/04/09,17763.437,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1809,Pro,2019/03/12,17763.379,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2019,1809,Standard,2019/03/12,17763.379,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1809,Pro,2019/02/12,17763.316,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1803,Pro,2019/01/08,17763.253,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows 10,1809,Pro,2018/12/11,17763.194,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
16,1,Information,Debug,SebEvent,Delete,Trace SEB Event,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,SystemEventsBroker DeleteEvent called for Event ID {BrokeredEventId},{BrokeredEventId}
