Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
3,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1709,Pro,2017/11/14,16299.15,There was an error while applying setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
3,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1709,Pro,2017/12/12,16299.125,There was an error while applying setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
3,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1703,Pro,2017/07/11,15063.483,There was an error while applying setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
3,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1703,Pro,2017/06/13,15063.413,There was an error while applying setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
3,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1703,Pro,2017/03/20,15063.0,There was an error while applying setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
3,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,There was an error while applying setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
3,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1607,Pro,2016/11/08,14393.447,There was an error while applying setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
3,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,There was an error while applying setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
3,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,There was an error while applying setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
3,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1511,Pro,2016/03/08,10586.164,There was an error while applying setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
3,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,There was an error while applying setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
3,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1511,Pro,1970/01/01,10586.0,There was an error while applying setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
3,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1507,Pro,2015/07/29,10240.0,There was an error while applying setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
3,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,There was an error while applying setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
3,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 8,8,Pro,1970/01/01,9200.0,There was an error while applying setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2022/07/19,22000.795,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2022/06/21,22000.739,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2022/05/17,22000.675,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2022/04/19,22000.613,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2022/03/15,22000.556,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2022/02/15,22000.493,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2022/01/11,22000.434,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2021/12/14,22000.376,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2021/11/09,22000.318,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2021/09/16,22000.194,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2022/07/19,19044.1826,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H1,Pro,2021/04/13,19043.928,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H1,Pro,2022/07/19,19043.1826,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H1,Pro,2021/07/13,19043.111,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2021/05/11,19041.985,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2021/05/11,19041.985,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2021/04/13,19041.928,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2021/04/13,19041.928,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2021/03/09,19041.867,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2021/03/09,19041.867,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2021/02/09,19041.804,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2021/02/09,19041.804,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2021/01/12,19041.746,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2021/01/12,19041.746,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2020/12/08,19041.685,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2020/12/08,19041.685,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2020/11/19,19041.631,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2020/11/10,19041.63,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2020/10/13,19041.572,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2020/09/08,19041.508,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2020/08/11,19041.45,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2020/07/14,19041.388,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2020/06/09,19041.329,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2020/05/27,19041.264,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2020/04/16,19041.208,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2021/11/09,19041.1348,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2021/10/12,19041.1288,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2021/09/14,19041.1237,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2021/08/10,19041.1165,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2021/07/13,19041.111,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2021/07/13,19041.111,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,2004,Pro,2021/06/08,19041.1052,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1909,Pro,2020/07/14,18363.959,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1909,Pro,2020/06/09,18363.9,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1909,Pro,2020/05/12,18363.836,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1909,Pro,2020/04/14,18363.778,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1909,Pro,2020/03/12,18363.72,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
4,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1909,Pro,2020/02/11,18363.657,There was an error while getting setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
