Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,20H2,Pro,2020/12/08,19041.685,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,20H2,Pro,2020/11/19,19041.631,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,2004,Pro,2020/11/10,19041.63,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,2004,Pro,2020/10/13,19041.572,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,2004,Pro,2020/09/08,19041.508,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,2004,Pro,2020/08/11,19041.45,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,2004,Pro,2020/07/14,19041.388,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,2004,Pro,2020/06/09,19041.329,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,2004,Pro,2020/05/27,19041.264,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,2004,Pro,2020/04/16,19041.208,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,21H2,Pro,2022/03/15,19041.1586,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,21H1,Pro,2022/03/15,19041.1586,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,20H2,Pro,2022/03/15,19041.1586,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,21H2,Pro,2022/02/15,19041.1526,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,21H1,Pro,2022/02/15,19041.1526,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,20H2,Pro,2022/02/15,19041.1526,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,20H2,Pro,2021/12/14,19041.1415,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,2004,Pro,2021/11/09,19041.1348,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,20H2,Pro,2021/11/09,19041.1348,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,2004,Pro,2021/10/12,19041.1288,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,20H2,Pro,2021/10/12,19041.1288,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,2004,Pro,2021/09/14,19041.1237,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,20H2,Pro,2021/09/14,19041.1237,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,2004,Pro,2021/08/10,19041.1165,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,20H2,Pro,2021/08/10,19041.1165,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,2004,Pro,2021/07/13,19041.111,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,20H2,Pro,2021/07/13,19041.111,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,2004,Pro,2021/06/08,19041.1052,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,20H2,Pro,2021/06/08,19041.1052,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2020/07/14,18363.959,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2020/06/09,18363.9,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2020/05/12,18363.836,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2020/04/14,18363.778,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2020/03/12,18363.72,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2020/02/11,18363.657,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2020/01/14,18363.592,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2019/12/10,18363.535,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2019/10/05,18363.418,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2021/06/08,18363.1621,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2021/05/11,18363.1556,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2021/04/13,18363.15,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2021/03/09,18363.144,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2021/02/11,18363.1379,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2021/01/12,18363.1316,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2020/12/08,18363.1256,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2020/11/10,18363.1198,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2020/10/13,18363.1139,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2020/09/08,18363.1082,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1909,Pro,2020/08/11,18363.1016,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1903,Pro,2020/07/14,18362.959,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1903,Pro,2020/05/12,18362.836,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1903,Pro,2020/03/12,18362.72,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1903,Pro,2020/02/11,18362.657,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1903,Pro,2019/12/10,18362.535,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1903,Pro,2019/11/12,18362.476,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1903,Pro,2019/09/10,18362.356,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1903,Pro,2019/03/29,18362.3,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1903,Pro,2019/07/09,18362.239,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1903,Pro,2019/06/11,18362.175,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1903,Pro,2020/12/08,18362.1256,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1903,Pro,2020/11/10,18362.1198,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1903,Pro,2020/10/13,18362.1139,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1903,Pro,2020/09/08,18362.1082,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
30002,0,Information,Microsoft-Windows-Remotefs-Rdbss/Operational,,,Rdbss_Perf Rdbss_Info,Windows 10,1903,Pro,2019/12/10,18362.1016,Irp request completion: Irp {Irp} RxContext {RxContext} Fcb {Fcb} Fobx {Fobx} FileObject {FileObject} FileName {FileName} MajorFunction {MajorFunction} Status {Status},{Irp} | {RxContext} | {Fcb} | {Fobx} | {FileObject} | {FileName} | {MajorFunction} | {Status}
