Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1809,Pro,2018/12/11,17763.194,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1809,Pro,2020/11/10,17763.1577,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1809,Pro,2020/10/13,17763.1518,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1809,Pro,2020/09/08,17763.1457,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1809,Pro,2020/08/11,17763.1397,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1809,Pro,2020/07/14,17763.1339,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1809,Pro,2020/06/09,17763.1282,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1809,Pro,2020/05/12,17763.1217,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1809,Pro,2020/04/14,17763.1158,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1809,Pro,2020/03/12,17763.1098,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1809,Pro,2018/11/13,17763.107,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1809,Pro,2020/02/11,17763.1039,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1803,Pro,2019/08/13,17134.95,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1803,Pro,2019/07/09,17134.885,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1803,Pro,2019/06/11,17134.829,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1803,Pro,2019/05/19,17134.766,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1803,Pro,2019/04/09,17134.706,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1803,Pro,2019/03/12,17134.648,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1803,Pro,2019/01/08,17134.523,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1803,Pro,2018/09/11,17134.285,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1803,Pro,2018/08/14,17134.228,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1803,Pro,2018/06/12,17134.112,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1803,Pro,2019/09/10,17134.1006,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1803,Pro,1970/01/01,17134.1,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1709,Pro,2017/11/14,16299.64,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1709,Pro,2017/11/14,16299.15,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1709,Pro,2017/12/12,16299.125,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1703,Pro,2017/07/11,15063.483,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1703,Pro,2017/06/13,15063.413,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1703,Pro,2017/03/20,15063.0,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1607,Pro,2016/11/08,14393.447,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1511,Pro,2016/03/08,10586.164,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1511,Enterprise,2016/02/09,10586.104,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1511,Pro,1970/01/01,10586.0,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 10,1507,Pro,2015/07/29,10240.0,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 8,8,Pro,1970/01/01,9200.0,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
102,0,Information,Analytic,Driver Performance,Start,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,WPD device metadata retrieval for device {DevicePath} begin,{DevicePath}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 11,21H2,Pro,2022/07/19,22000.795,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 11,21H2,Pro,2022/06/21,22000.739,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 11,21H2,Pro,2022/05/17,22000.675,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 11,21H2,Pro,2022/04/19,22000.613,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 11,21H2,Pro,2022/03/15,22000.556,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 11,21H2,Pro,2022/02/15,22000.493,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 11,21H2,Pro,2022/01/11,22000.434,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 11,21H2,Pro,2021/12/14,22000.376,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 11,21H2,Pro,2021/11/09,22000.318,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 11,21H2,Pro,2021/09/16,22000.194,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 11,21H2,Pro,2022/07/19,19044.1826,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H2,Pro,2022/06/21,19044.1766,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H2,Pro,2022/05/17,19044.1706,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H2,Pro,2022/04/19,19044.1645,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H2,Pro,2022/01/11,19044.1466,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H2,Pro,2021/10/12,19044.1288,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H1,Pro,2021/04/13,19043.928,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 11,21H1,Pro,2022/07/19,19043.1826,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H1,Pro,2022/06/21,19043.1766,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H1,Pro,2022/05/17,19043.1706,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H1,Pro,2022/04/19,19043.1645,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H1,Pro,2022/01/11,19043.1466,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H2,Pro,2021/12/14,19043.1415,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H1,Pro,2021/12/14,19043.1415,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H1,Pro,2021/11/09,19043.1348,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H1,Pro,2021/10/12,19043.1288,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H1,Pro,2021/09/14,19043.1237,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H1,Pro,2021/08/10,19043.1165,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H1,Pro,2021/07/13,19043.111,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H1,Pro,2021/06/08,19043.1052,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2022/04/19,19042.1645,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2022/01/11,19042.1466,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2021/05/11,19041.985,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2021/05/11,19041.985,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2021/04/13,19041.928,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2021/04/13,19041.928,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2021/03/09,19041.867,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2021/03/09,19041.867,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2021/02/09,19041.804,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2021/02/09,19041.804,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2021/01/12,19041.746,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2021/01/12,19041.746,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2020/12/08,19041.685,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2020/12/08,19041.685,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2020/11/19,19041.631,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2020/11/10,19041.63,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2020/10/13,19041.572,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2020/09/08,19041.508,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2020/08/11,19041.45,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2020/07/14,19041.388,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2020/06/09,19041.329,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2020/05/27,19041.264,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2020/04/16,19041.208,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H2,Pro,2022/03/15,19041.1586,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H1,Pro,2022/03/15,19041.1586,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2022/03/15,19041.1586,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H2,Pro,2022/02/15,19041.1526,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,21H1,Pro,2022/02/15,19041.1526,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2022/02/15,19041.1526,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2021/12/14,19041.1415,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2021/11/09,19041.1348,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2021/11/09,19041.1348,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2021/10/12,19041.1288,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2021/10/12,19041.1288,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2021/09/14,19041.1237,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2021/09/14,19041.1237,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2021/08/10,19041.1165,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2021/08/10,19041.1165,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2021/07/13,19041.111,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2021/07/13,19041.111,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,2004,Pro,2021/06/08,19041.1052,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,20H2,Pro,2021/06/08,19041.1052,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,1909,Pro,2020/07/14,18363.959,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,1909,Pro,2020/06/09,18363.9,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,1909,Pro,2020/05/12,18363.836,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,1909,Pro,2020/04/14,18363.778,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
103,0,Information,Analytic,Driver Performance,Stop,,Windows 10,1909,Pro,2020/03/12,18363.72,WPD device metadata retrieval for device {DevicePath} end with this return code ({ReturnCode}).,{DevicePath} | {ReturnCode}
