Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H2,Pro,2022/01/11,19044.1466,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H2,Pro,2021/10/12,19044.1288,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2021/04/13,19043.928,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2022/10/18,19043.213,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2022/09/20,19043.2006,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2022/08/16,19043.1889,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2022/07/19,19043.1826,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2022/06/21,19043.1766,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2022/05/17,19043.1706,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2022/04/19,19043.1645,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2022/01/11,19043.1466,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2021/12/14,19043.1415,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H2,Pro,2021/12/14,19043.1415,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2021/11/09,19043.1348,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2021/10/12,19043.1288,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2021/09/14,19043.1237,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2021/08/10,19043.1165,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2021/07/13,19043.111,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2021/06/08,19043.1052,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2022/04/19,19042.1645,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2022/01/11,19042.1466,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2021/05/11,19041.985,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2021/05/11,19041.985,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2021/04/13,19041.928,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2021/04/13,19041.928,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2021/03/09,19041.867,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2021/03/09,19041.867,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2021/02/09,19041.804,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2021/02/09,19041.804,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2021/01/12,19041.746,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2021/01/12,19041.746,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2020/12/08,19041.685,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2020/12/08,19041.685,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2020/11/19,19041.631,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2020/11/10,19041.63,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2020/10/13,19041.572,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2020/09/08,19041.508,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2020/08/11,19041.45,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2020/07/14,19041.388,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2020/06/09,19041.329,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2020/05/27,19041.264,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2020/04/16,19041.208,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2022/03/15,19041.1586,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2022/03/15,19041.1586,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H2,Pro,2022/03/15,19041.1586,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2022/02/15,19041.1526,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H1,Pro,2022/02/15,19041.1526,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,21H2,Pro,2022/02/15,19041.1526,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2021/12/14,19041.1415,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2021/11/09,19041.1348,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2021/11/09,19041.1348,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2021/10/12,19041.1288,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2021/10/12,19041.1288,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2021/09/14,19041.1237,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2021/09/14,19041.1237,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2021/08/10,19041.1165,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2021/08/10,19041.1165,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2021/07/13,19041.111,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2021/07/13,19041.111,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,20H2,Pro,2021/06/08,19041.1052,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,2004,Pro,2021/06/08,19041.1052,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2020/07/14,18363.959,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2020/06/09,18363.9,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2020/05/12,18363.836,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2020/04/14,18363.778,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2020/03/12,18363.72,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2020/02/11,18363.657,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2020/01/14,18363.592,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2019/12/10,18363.535,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2019/10/05,18363.418,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2021/06/08,18363.1621,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2021/05/11,18363.1556,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2021/04/13,18363.15,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2021/03/09,18363.144,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2021/02/11,18363.1379,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2021/01/12,18363.1316,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2020/12/08,18363.1256,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2020/11/10,18363.1198,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2020/10/13,18363.1139,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2020/09/08,18363.1082,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1909,Pro,2020/08/11,18363.1016,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1903,Pro,2020/07/14,18362.959,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1903,Pro,2020/05/12,18362.836,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1903,Pro,2020/03/12,18362.72,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1903,Pro,2020/02/11,18362.657,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1903,Pro,2019/12/10,18362.535,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1903,Pro,2019/11/12,18362.476,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1903,Pro,2019/09/10,18362.356,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1903,Pro,2019/03/29,18362.3,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1903,Pro,2019/07/09,18362.239,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1903,Pro,2019/06/11,18362.175,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1903,Pro,2020/12/08,18362.1256,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1903,Pro,2020/11/10,18362.1198,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1903,Pro,2020/10/13,18362.1139,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1903,Pro,2020/09/08,18362.1082,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1903,Pro,2019/12/10,18362.1016,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2020/01/14,17763.973,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2019/12/10,17763.914,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2019/11/12,17763.864,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2019/10/08,17763.805,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2019/09/10,17763.737,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2019/08/13,17763.678,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2019/07/09,17763.615,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2019/06/11,17763.557,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2019/05/19,17763.504,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2019/04/09,17763.437,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2019/03/12,17763.379,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2019/02/12,17763.316,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1803,Pro,2019/01/08,17763.253,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2018/12/11,17763.194,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2020/11/10,17763.1577,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2020/10/13,17763.1518,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2020/09/08,17763.1457,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
105,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Create/Destroy MFT,Start,,Windows 10,1809,Pro,2020/08/11,17763.1397,MFT_Start XVPMFT = {MSVProcObj},{MSVProcObj}
