Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
106,0,Warning,Microsoft-Windows-FileHistory-Engine/BackupLog,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Directory was not backed up because it is a reparse point:{Path}If you want it to be protected; remove the reparse point.,{Path}
106,0,Warning,Microsoft-Windows-FileHistory-Engine/BackupLog,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Directory was not backed up because it is a reparse point:{Path}If you want it to be protected; remove the reparse point.,{Path}
106,0,Warning,Microsoft-Windows-FileHistory-Engine/BackupLog,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Directory was not backed up because it is a reparse point:{Path}If you want it to be protected; remove the reparse point.,{Path}
106,0,Warning,Microsoft-Windows-FileHistory-Engine/BackupLog,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Directory was not backed up because it is a reparse point:{Path}If you want it to be protected; remove the reparse point.,{Path}
106,0,Warning,Microsoft-Windows-FileHistory-Engine/BackupLog,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Directory was not backed up because it is a reparse point:{Path}If you want it to be protected; remove the reparse point.,{Path}
106,0,Warning,Microsoft-Windows-FileHistory-Engine/BackupLog,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Directory was not backed up because it is a reparse point:{Path}If you want it to be protected; remove the reparse point.,{Path}
106,0,Warning,Microsoft-Windows-FileHistory-Engine/BackupLog,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Directory was not backed up because it is a reparse point:{Path}If you want it to be protected; remove the reparse point.,{Path}
106,0,Warning,Microsoft-Windows-FileHistory-Engine/BackupLog,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Directory was not backed up because it is a reparse point:{Path}If you want it to be protected; remove the reparse point.,{Path}
106,0,Warning,Microsoft-Windows-FileHistory-Engine/BackupLog,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Directory was not backed up because it is a reparse point:{Path}If you want it to be protected; remove the reparse point.,{Path}
106,0,Warning,Microsoft-Windows-FileHistory-Engine/BackupLog,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Directory was not backed up because it is a reparse point:{Path}If you want it to be protected; remove the reparse point.,{Path}
106,0,Warning,Microsoft-Windows-FileHistory-Engine/BackupLog,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Directory was not backed up because it is a reparse point:{Path}If you want it to be protected; remove the reparse point.,{Path}
106,0,Warning,Microsoft-Windows-FileHistory-Engine/BackupLog,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Directory was not backed up because it is a reparse point:{Path}If you want it to be protected; remove the reparse point.,{Path}
106,0,Warning,Microsoft-Windows-FileHistory-Engine/BackupLog,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Directory was not backed up because it is a reparse point:{Path}If you want it to be protected; remove the reparse point.,{Path}
