Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
2,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Provider Failure,,NCrypt Operation,Windows 10,1709,Pro,2017/12/12,16299.125,Open Provider operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} Failure Information: 	Return Code:	{ProcessName},{ProviderName} | {ProcessName}
2,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Provider Failure,,NCrypt Operation,Windows 10,1703,Pro,2017/07/11,15063.483,Open Provider operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} Failure Information: 	Return Code:	{ProcessName},{ProviderName} | {ProcessName}
2,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Provider Failure,,NCrypt Operation,Windows 10,1703,Pro,2017/06/13,15063.413,Open Provider operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} Failure Information: 	Return Code:	{ProcessName},{ProviderName} | {ProcessName}
2,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Provider Failure,,NCrypt Operation,Windows 10,1703,Pro,2017/03/20,15063.0,Open Provider operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} Failure Information: 	Return Code:	{ProcessName},{ProviderName} | {ProcessName}
2,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Provider Failure,,NCrypt Operation,Windows 10,1607,Pro,2016/11/08,14393.447,Open Provider operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} Failure Information: 	Return Code:	{ProcessName},{ProviderName} | {ProcessName}
2,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Provider Failure,,NCrypt Operation,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Open Provider operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} Failure Information: 	Return Code:	{ProcessName},{ProviderName} | {ProcessName}
2,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Provider Failure,,NCrypt Operation,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Open Provider operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} Failure Information: 	Return Code:	{ProcessName},{ProviderName} | {ProcessName}
2,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Provider Failure,,NCrypt Operation,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Open Provider operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} Failure Information: 	Return Code:	{ProcessName},{ProviderName} | {ProcessName}
2,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Provider Failure,,NCrypt Operation,Windows 10,1511,Pro,2016/03/08,10586.164,Open Provider operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} Failure Information: 	Return Code:	{ProcessName},{ProviderName} | {ProcessName}
2,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Provider Failure,,NCrypt Operation,Windows 10,1511,Enterprise,2016/02/09,10586.104,Open Provider operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} Failure Information: 	Return Code:	{ProcessName},{ProviderName} | {ProcessName}
2,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Provider Failure,,NCrypt Operation,Windows 10,1511,Pro,1970/01/01,10586.0,Open Provider operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} Failure Information: 	Return Code:	{ProcessName},{ProviderName} | {ProcessName}
2,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Provider Failure,,NCrypt Operation,Windows 10,1507,Pro,2015/07/29,10240.0,Open Provider operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} Failure Information: 	Return Code:	{ProcessName},{ProviderName} | {ProcessName}
2,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Provider Failure,,NCrypt Operation,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Open Provider operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} Failure Information: 	Return Code:	{ProcessName},{ProviderName} | {ProcessName}
2,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Provider Failure,,NCrypt Operation,Windows 8,8,Pro,1970/01/01,9200.0,Open Provider operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} Failure Information: 	Return Code:	{ProcessName},{ProviderName} | {ProcessName}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 11,21H2,Pro,2022/06/21,22000.739,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 11,21H2,Pro,2022/05/17,22000.675,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 11,21H2,Pro,2022/04/19,22000.613,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 11,21H2,Pro,2022/03/15,22000.556,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 11,21H2,Pro,2022/02/15,22000.493,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 11,21H2,Pro,2022/01/11,22000.434,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 11,21H2,Pro,2021/12/14,22000.376,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 11,21H2,Pro,2021/11/09,22000.318,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 11,21H2,Pro,2021/09/16,22000.194,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H2,Pro,2022/06/21,19044.1766,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H2,Pro,2022/05/17,19044.1706,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H2,Pro,2022/04/19,19044.1645,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H2,Pro,2022/01/11,19044.1466,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H2,Pro,2021/10/12,19044.1288,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H1,Pro,2021/04/13,19043.928,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H1,Pro,2022/06/21,19043.1766,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H1,Pro,2022/05/17,19043.1706,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H1,Pro,2022/04/19,19043.1645,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H1,Pro,2022/01/11,19043.1466,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H2,Pro,2021/12/14,19043.1415,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H1,Pro,2021/12/14,19043.1415,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H1,Pro,2021/11/09,19043.1348,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H1,Pro,2021/10/12,19043.1288,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H1,Pro,2021/09/14,19043.1237,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H1,Pro,2021/08/10,19043.1165,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H1,Pro,2021/07/13,19043.111,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H1,Pro,2021/06/08,19043.1052,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,20H2,Pro,2022/04/19,19042.1645,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,20H2,Pro,2022/01/11,19042.1466,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,20H2,Pro,2021/05/11,19041.985,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,2004,Pro,2021/05/11,19041.985,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,20H2,Pro,2021/04/13,19041.928,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,2004,Pro,2021/04/13,19041.928,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,20H2,Pro,2021/03/09,19041.867,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,2004,Pro,2021/03/09,19041.867,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,20H2,Pro,2021/02/09,19041.804,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,2004,Pro,2021/02/09,19041.804,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,20H2,Pro,2021/01/12,19041.746,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,2004,Pro,2021/01/12,19041.746,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,20H2,Pro,2020/12/08,19041.685,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,2004,Pro,2020/12/08,19041.685,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,20H2,Pro,2020/11/19,19041.631,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,2004,Pro,2020/11/10,19041.63,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,2004,Pro,2020/10/13,19041.572,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,2004,Pro,2020/09/08,19041.508,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,2004,Pro,2020/08/11,19041.45,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,2004,Pro,2020/07/14,19041.388,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,2004,Pro,2020/06/09,19041.329,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,2004,Pro,2020/05/27,19041.264,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,2004,Pro,2020/04/16,19041.208,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H2,Pro,2022/03/15,19041.1586,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H1,Pro,2022/03/15,19041.1586,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,20H2,Pro,2022/03/15,19041.1586,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H2,Pro,2022/02/15,19041.1526,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,21H1,Pro,2022/02/15,19041.1526,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,20H2,Pro,2022/02/15,19041.1526,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,20H2,Pro,2021/12/14,19041.1415,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,20H2,Pro,2021/11/09,19041.1348,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
3,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Open Key Failure,,NCrypt Operation,Windows 10,2004,Pro,2021/11/09,19041.1348,Open Key operation failed. Cryptographic Parameters: 	Provider Name:	{ProviderName} 	Key Name:	{KeyName} Failure Information: 	Return Code:	{Status},{ProviderName} | {KeyName} | {Status}
