Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,2004,Pro,2020/11/10,19041.63,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,2004,Pro,2020/10/13,19041.572,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,2004,Pro,2020/09/08,19041.508,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,2004,Pro,2020/08/11,19041.45,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,2004,Pro,2020/07/14,19041.388,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,2004,Pro,2020/06/09,19041.329,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,2004,Pro,2020/05/27,19041.264,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,2004,Pro,2020/04/16,19041.208,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,21H2,Pro,2022/03/15,19041.1586,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,21H1,Pro,2022/03/15,19041.1586,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,20H2,Pro,2022/03/15,19041.1586,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,21H2,Pro,2022/02/15,19041.1526,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,21H1,Pro,2022/02/15,19041.1526,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,20H2,Pro,2022/02/15,19041.1526,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,20H2,Pro,2021/12/14,19041.1415,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,20H2,Pro,2021/11/09,19041.1348,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,2004,Pro,2021/11/09,19041.1348,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,20H2,Pro,2021/10/12,19041.1288,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,2004,Pro,2021/10/12,19041.1288,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,20H2,Pro,2021/09/14,19041.1237,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,2004,Pro,2021/09/14,19041.1237,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,20H2,Pro,2021/08/10,19041.1165,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,2004,Pro,2021/08/10,19041.1165,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,20H2,Pro,2021/07/13,19041.111,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,2004,Pro,2021/07/13,19041.111,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,20H2,Pro,2021/06/08,19041.1052,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,2004,Pro,2021/06/08,19041.1052,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2020/07/14,18363.959,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2020/06/09,18363.9,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2020/05/12,18363.836,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2020/04/14,18363.778,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2020/03/12,18363.72,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2020/02/11,18363.657,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2020/01/14,18363.592,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2019/12/10,18363.535,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2019/10/05,18363.418,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2021/06/08,18363.1621,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2021/05/11,18363.1556,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2021/04/13,18363.15,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2021/03/09,18363.144,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2021/02/11,18363.1379,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2021/01/12,18363.1316,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2020/12/08,18363.1256,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
1,0,Information,Microsoft-Windows-Crypto-DPAPI/Operational,Master Key Operation,,Master Key Operation,Windows 10,1909,Pro,2020/11/10,18363.1198,DPAPI created Master key. 	GUID:	{MasterKeyGUID} 	User Storage Area:	{UserStorage},{MasterKeyGUID} | {UserStorage}
