Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Error,Application,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2020/01/14,17763.973,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2019/12/10,17763.914,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2019/11/12,17763.864,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2019/10/08,17763.805,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2019/09/10,17763.737,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2019/08/13,17763.678,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2019/07/09,17763.615,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2019/06/11,17763.557,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2019/05/19,17763.504,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2019/04/09,17763.437,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2019/03/12,17763.379,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2019/02/12,17763.316,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1803,Pro,2019/01/08,17763.253,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2018/12/11,17763.194,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1703,Pro,2017/07/11,15063.483,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1703,Pro,2017/06/13,15063.413,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1703,Pro,2017/03/20,15063.0,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1607,Pro,2016/11/08,14393.447,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1511,Pro,2016/03/08,10586.164,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1511,Pro,1970/01/01,10586.0,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 10,1507,Pro,2015/07/29,10240.0,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
1,0,Error,Application,,,,Windows 8,8,Pro,1970/01/01,9200.0,Failed instantiating third-party spellchecker: Language tag {string}; HRESULT {hresult}.,{string} | {hresult}
2,0,Error,Application,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
2,0,Error,Application,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Failed initializing wordlist {Wordlist} in third-party spellchecker with Language tag {String}; HRESULT {Hresult}. The spellchecker will remain available.,{Wordlist} | {String} | {Hresult}
