Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,1,Information,Application,Enable Add-on,Start,,Windows 11,21H2,Pro,2022/06/21,22000.739,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1903,Pro,2020/10/13,18362.1139,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1903,Pro,2020/09/08,18362.1082,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1903,Pro,2019/12/10,18362.1016,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2020/01/14,17763.973,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2019/12/10,17763.914,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2019/11/12,17763.864,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2019/10/08,17763.805,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2019/09/10,17763.737,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2019/08/13,17763.678,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2019/07/09,17763.615,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2019/06/11,17763.557,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2019/05/19,17763.504,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2019/04/09,17763.437,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2019/03/12,17763.379,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2019/02/12,17763.316,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1803,Pro,2019/01/08,17763.253,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2018/12/11,17763.194,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2020/11/10,17763.1577,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2020/10/13,17763.1518,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2020/09/08,17763.1457,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2020/08/11,17763.1397,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2020/07/14,17763.1339,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2020/06/09,17763.1282,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2020/05/12,17763.1217,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2020/04/14,17763.1158,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2020/03/12,17763.1098,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2018/11/13,17763.107,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1809,Pro,2020/02/11,17763.1039,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1803,Pro,2019/08/13,17134.95,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1803,Pro,2019/07/09,17134.885,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1803,Pro,2019/06/11,17134.829,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1803,Pro,2019/05/19,17134.766,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1803,Pro,2019/04/09,17134.706,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1803,Pro,2019/03/12,17134.648,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1803,Pro,2019/01/08,17134.523,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1803,Pro,2018/09/11,17134.285,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1803,Pro,2018/08/14,17134.228,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1803,Pro,2018/06/12,17134.112,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1803,Pro,2019/09/10,17134.1006,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1803,Pro,1970/01/01,17134.1,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1709,Pro,2017/11/14,16299.64,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1709,Pro,2017/11/14,16299.15,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1709,Pro,2017/12/12,16299.125,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1703,Pro,2017/07/11,15063.483,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1703,Pro,2017/06/13,15063.413,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1703,Pro,2017/03/20,15063.0,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1607,Pro,2016/11/08,14393.447,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1511,Pro,2016/03/08,10586.164,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1511,Enterprise,2016/02/09,10586.104,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1511,Pro,1970/01/01,10586.0,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 10,1507,Pro,2015/07/29,10240.0,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 8,8,Pro,1970/01/01,9200.0,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
1,1,Information,Application,Enable Add-on,Start,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,An add-on has been enabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 11,21H2,Pro,2022/06/21,22000.739,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 11,21H2,Pro,2022/05/17,22000.675,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 11,21H2,Pro,2022/04/19,22000.613,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 11,21H2,Pro,2022/03/15,22000.556,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 11,21H2,Pro,2022/02/15,22000.493,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 11,21H2,Pro,2022/01/11,22000.434,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 11,21H2,Pro,2021/12/14,22000.376,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 11,21H2,Pro,2021/11/09,22000.318,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 11,21H2,Pro,2021/09/16,22000.194,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 10,21H2,Pro,2022/06/21,19044.1766,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 10,21H2,Pro,2022/05/17,19044.1706,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 10,21H2,Pro,2022/04/19,19044.1645,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 10,21H2,Pro,2022/01/11,19044.1466,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 10,21H2,Pro,2021/10/12,19044.1288,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 10,21H1,Pro,2021/04/13,19043.928,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 10,21H1,Pro,2022/06/21,19043.1766,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 10,21H1,Pro,2022/05/17,19043.1706,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
2,1,Information,Application,Disable Add-on,Stop,,Windows 10,21H1,Pro,2022/04/19,19043.1645,An add-on has been disabled. Application: {Application}. Add-on: {AddonName}. Publisher: {Publisher}. Version:{Version},{Application} | {AddonName} | {Publisher} | {Version}
