Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1903,Pro,2019/07/09,18362.239,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1903,Pro,2019/06/11,18362.175,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1903,Pro,2020/12/08,18362.1256,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1903,Pro,2020/11/10,18362.1198,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1903,Pro,2020/10/13,18362.1139,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1903,Pro,2020/09/08,18362.1082,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1903,Pro,2019/12/10,18362.1016,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2020/01/14,17763.973,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2019/12/10,17763.914,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2019/11/12,17763.864,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2019/10/08,17763.805,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2019/09/10,17763.737,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2019/08/13,17763.678,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2019/07/09,17763.615,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2019/06/11,17763.557,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2019/05/19,17763.504,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2019/04/09,17763.437,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2019/03/12,17763.379,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2019/02/12,17763.316,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1803,Pro,2019/01/08,17763.253,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2018/12/11,17763.194,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2020/11/10,17763.1577,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2020/10/13,17763.1518,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2020/09/08,17763.1457,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2020/08/11,17763.1397,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2020/07/14,17763.1339,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2020/06/09,17763.1282,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2020/05/12,17763.1217,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2020/04/14,17763.1158,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2020/03/12,17763.1098,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2018/11/13,17763.107,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1809,Pro,2020/02/11,17763.1039,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1803,Pro,2019/08/13,17134.95,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1803,Pro,2019/07/09,17134.885,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1803,Pro,2019/06/11,17134.829,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1803,Pro,2019/05/19,17134.766,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1803,Pro,2019/04/09,17134.706,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1803,Pro,2019/03/12,17134.648,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1803,Pro,2019/01/08,17134.523,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1803,Pro,2018/09/11,17134.285,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1803,Pro,2018/08/14,17134.228,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1803,Pro,2018/06/12,17134.112,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1803,Pro,2019/09/10,17134.1006,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1803,Pro,1970/01/01,17134.1,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1709,Pro,2017/11/14,16299.64,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1709,Pro,2017/11/14,16299.15,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1709,Pro,2017/12/12,16299.125,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1703,Pro,2017/07/11,15063.483,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1703,Pro,2017/06/13,15063.413,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1703,Pro,2017/03/20,15063.0,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1607,Pro,2016/11/08,14393.447,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1511,Pro,2016/03/08,10586.164,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1511,Pro,1970/01/01,10586.0,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
6,0,Verbose,DVD Navigator,Nav StillTimer,Stop,,Windows 10,1507,Pro,2015/07/29,10240.0,Nav StillTimerOff object={Object} time={Duration},{Object} | {Duration}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,22H2,Pro,2022/12/20,22621.963,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
7,0,Verbose,DVD Navigator,Nav ParsePCI,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Nav ParsePCI object={Object} wStreamID={HaveRun} type={IsRunning} fIsRunning={UsedGetTime} rtStart={SetTimeToNow} rtNow={CellTimeDisc} rtDistAheadOfClock={rtNow},{Object} | {HaveRun} | {IsRunning} | {UsedGetTime} | {SetTimeToNow} | {CellTimeDisc} | {rtNow}
