Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,2004,Pro,2020/11/10,19041.63,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,2004,Pro,2020/10/13,19041.572,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,2004,Pro,2020/09/08,19041.508,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,2004,Pro,2020/08/11,19041.45,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,2004,Pro,2020/07/14,19041.388,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,2004,Pro,2020/06/09,19041.329,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,2004,Pro,2020/05/27,19041.264,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,2004,Pro,2020/04/16,19041.208,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,2004,Pro,2021/07/13,19041.111,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2020/07/14,18363.959,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2020/06/09,18363.9,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2020/05/12,18363.836,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2020/04/14,18363.778,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2020/03/12,18363.72,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2020/02/11,18363.657,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2020/01/14,18363.592,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2019/12/10,18363.535,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2019/10/05,18363.418,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2021/04/13,18363.15,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2021/03/09,18363.144,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1903,Pro,2020/07/14,18362.959,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1903,Pro,2020/05/12,18362.836,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1903,Pro,2020/03/12,18362.72,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1903,Pro,2020/02/11,18362.657,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.535,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1903,Pro,2019/11/12,18362.476,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1903,Pro,2019/09/10,18362.356,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1903,Pro,2019/03/29,18362.3,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1903,Pro,2019/07/09,18362.239,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1903,Pro,2019/06/11,18362.175,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2020/01/14,17763.973,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2019/12/10,17763.914,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2019/11/12,17763.864,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2019/10/08,17763.805,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2019/09/10,17763.737,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2019/08/13,17763.678,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2019/07/09,17763.615,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2019/06/11,17763.557,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2019/05/19,17763.504,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2019/04/09,17763.437,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2019/03/12,17763.379,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2019/02/12,17763.316,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1803,Pro,2019/01/08,17763.253,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2018/12/11,17763.194,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
10002,0,Error,Microsoft-Windows-OtpCredentialProvider/Operational,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,A response was not received from Remote Access server {serverAddress} using base path {path} and port {port}. Error code: {errCode}.,{serverAddress} | {path} | {port} | {errCode}
