Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1000,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Check,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Server version: {UInt32_1}Client version: {UInt32_2},{UInt32_1} | {UInt32_2}
1001,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Stream Setup,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Playback format:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1001,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Stream Setup,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Playback format:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1001,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Stream Setup,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Playback format:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1001,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Stream Setup,,,Windows 10,1511,Pro,2016/03/08,10586.164,Playback format:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1001,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Stream Setup,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Playback format:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1001,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Stream Setup,,,Windows 10,1511,Pro,1970/01/01,10586.0,Playback format:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1001,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Stream Setup,,,Windows 10,1507,Pro,2015/07/29,10240.0,Playback format:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1001,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Stream Setup,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Playback format:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1001,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Stream Setup,,,Windows 8,8,Pro,1970/01/01,9200.0,Playback format:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1001,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Stream Setup,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,Playback format:	Format: {UINT16_FORMAT_TAG}	Channels: {UINT16_NUM_CHANNELS}	Samples/s: {UINT32_SAMPLES_PER_SECOND}	Avg. Bytes/s: {UINT32_AVERAGE_BYTES_PER_SECOND}	Block align: {UINT16_BLOCK_ALIGN}	Bits/sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
1002,0,Information,Microsoft-Windows-TerminalServices-RdpSoundDriver/Playback,Settings Change,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Playback format changed to:Format: {UINT16_FORMAT_TAG}Channels: {UINT16_NUM_CHANNELS}Samples per second: {UINT32_SAMPLES_PER_SECOND}Avg. Bytes per second: {UINT32_AVERAGE_BYTES_PER_SECOND}Block align: {UINT16_BLOCK_ALIGN}Bits per sample: {UINT16_BITS_PER_SAMPLE},{UINT16_FORMAT_TAG} | {UINT16_NUM_CHANNELS} | {UINT32_SAMPLES_PER_SECOND} | {UINT32_AVERAGE_BYTES_PER_SECOND} | {UINT16_BLOCK_ALIGN} | {UINT16_BITS_PER_SAMPLE}
