Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Error,,,,Error,Windows 10,1507,Pro,2015/07/29,10240.0,Error: {P1_HResult} Location: {P2_String} Line Number: {P3_UInt32},{P1_HResult} | {P2_String} | {P3_UInt32}
101,0,Information,,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2018/12/11,17763.194,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1803,Pro,2019/01/08,17763.253,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2019/02/12,17763.316,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2019/03/12,17763.379,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2019/04/09,17763.437,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2019/05/19,17763.504,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2019/06/11,17763.557,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2019/07/09,17763.615,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2019/08/13,17763.678,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2019/09/10,17763.737,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2019/10/08,17763.805,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2019/11/12,17763.864,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2019/12/10,17763.914,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1809,Pro,2020/01/14,17763.973,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
101,0,Information,,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Commsync:[Ctrl] [{Prop_Dword}] [{Prop_StringA_1}] {Prop_StringA_2},{Prop_Dword} | {Prop_StringA_1} | {Prop_StringA_2}
