Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1903,Pro,2020/10/13,18362.1139,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1903,Pro,2020/09/08,18362.1082,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1903,Pro,2019/12/10,18362.1016,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2020/01/14,17763.973,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2019/12/10,17763.914,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2019/11/12,17763.864,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2019/10/08,17763.805,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2019/09/10,17763.737,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2019/08/13,17763.678,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2019/07/09,17763.615,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2019/06/11,17763.557,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2019/05/19,17763.504,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2019/04/09,17763.437,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2019/03/12,17763.379,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2019/02/12,17763.316,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1803,Pro,2019/01/08,17763.253,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2018/12/11,17763.194,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2020/11/10,17763.1577,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2020/10/13,17763.1518,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2020/09/08,17763.1457,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2020/08/11,17763.1397,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2020/07/14,17763.1339,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2020/06/09,17763.1282,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2020/05/12,17763.1217,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2020/04/14,17763.1158,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2020/03/12,17763.1098,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2018/11/13,17763.107,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1809,Pro,2020/02/11,17763.1039,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1803,Pro,2019/08/13,17134.95,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1803,Pro,2019/07/09,17134.885,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1803,Pro,2019/06/11,17134.829,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1803,Pro,2019/05/19,17134.766,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1803,Pro,2019/04/09,17134.706,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1803,Pro,2019/03/12,17134.648,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1803,Pro,2019/01/08,17134.523,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1803,Pro,2018/09/11,17134.285,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1803,Pro,2018/08/14,17134.228,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1803,Pro,2018/06/12,17134.112,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1803,Pro,2019/09/10,17134.1006,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1803,Pro,1970/01/01,17134.1,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1709,Pro,2017/11/14,16299.64,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1709,Pro,2017/11/14,16299.15,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1709,Pro,2017/12/12,16299.125,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1703,Pro,2017/07/11,15063.483,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1703,Pro,2017/06/13,15063.413,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1703,Pro,2017/03/20,15063.0,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1607,Pro,2016/11/08,14393.447,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1511,Pro,2016/03/08,10586.164,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1511,Enterprise,2016/02/09,10586.104,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1511,Pro,1970/01/01,10586.0,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 10,1507,Pro,2015/07/29,10240.0,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24840,0,Information,System,The Windows Overlay Task,ResumeHashFile,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,The task is resuming generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,22H2,Pro,2022/12/20,22621.963,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,22H2,Pro,2022/11/15,22621.819,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,22H2,Pro,2022/10/18,22621.674,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,22H2,Pro,2022/09/20,22621.382,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,22H2,Pro,2023/02/21,22621.1265,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,22H2,Pro,2023/02/21,22621.1265,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,22H2,Pro,2023/01/17,22621.1105,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2022/09/20,22000.978,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2022/08/16,22000.856,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2022/07/19,22000.795,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2022/06/21,22000.739,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2022/05/17,22000.675,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2022/04/19,22000.613,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2022/03/15,22000.556,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2022/02/15,22000.493,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2022/01/11,22000.434,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2021/12/14,22000.376,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2021/11/09,22000.318,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2021/09/16,22000.194,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2023/02/21,22000.1574,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2023/01/17,22000.1455,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2022/12/20,22000.1335,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2022/11/15,22000.1219,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro,2022/10/18,22000.1098,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2023/01/17,20348.1487,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,22H2,Pro,2023/01/17,19045.2486,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,22H2,Pro,2022/12/20,19045.2364,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,22H2,Pro,2022/11/15,19045.2251,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H2,Pro,2023/02/21,19044.2604,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H2,Pro,2023/01/17,19044.2486,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H2,Pro,2022/12/20,19044.2364,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H2,Pro,2022/11/15,19044.2251,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H2,Pro,2022/10/18,19044.213,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H2,Pro,2022/09/20,19044.2006,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H2,Pro,2022/08/16,19044.1889,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H2,Pro,2022/07/19,19044.1826,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H2,Pro,2022/06/21,19044.1766,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H2,Pro,2022/05/17,19044.1706,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H2,Pro,2022/04/19,19044.1645,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H2,Pro,2022/01/11,19044.1466,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H2,Pro,2021/10/12,19044.1288,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H1,Pro,2021/04/13,19043.928,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H1,Pro,2022/12/20,19043.2364,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H1,Pro,2022/11/15,19043.2251,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H1,Pro,2022/10/18,19043.213,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H1,Pro,2022/09/20,19043.2006,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H1,Pro,2022/08/16,19043.1889,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H1,Pro,2022/07/19,19043.1826,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H1,Pro,2022/06/21,19043.1766,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
24841,0,Information,System,The Windows Overlay Task,PauseHashFile,,Windows 10,21H1,Pro,2022/05/17,19043.1706,The task has paused generation of integrity file {filename} at file offset {offset},{filename} | {offset}
