Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,22H2,Pro,2022/11/15,19045.2251,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H2,Pro,2022/11/15,19044.2251,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H2,Pro,2022/10/18,19044.213,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H2,Pro,2022/09/20,19044.2006,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H2,Pro,2022/07/19,19044.1826,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2022/11/15,19043.2251,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2022/10/18,19043.213,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2022/09/20,19043.2006,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2022/07/19,19043.1826,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
100,0,Information,Operational Channel,Authentication succeeded.,,,Windows 10,2004,Pro,2021/05/11,19041.985,Authentication succeeded for user {Domain}; in domain {Username}.,{Domain} | {Username}
