Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
16410,1,Information,,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 11,21H2,Pro,2023/03/21,22000.1696,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 11,21H2,Pro,2023/02/21,22000.1574,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 11,21H2,Pro,2023/01/17,22000.1455,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,22H2,Pro,2023/03/21,19045.2728,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,22H2,Pro,2023/02/21,19045.2604,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,22H2,Pro,2023/01/17,19045.2486,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,22H2,Pro,2022/12/20,19045.2364,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,22H2,Pro,2022/11/15,19045.2251,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2023/03/21,19044.2728,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2023/02/21,19044.2604,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2023/01/17,19044.2486,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2022/12/20,19044.2364,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2022/11/15,19044.2251,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2022/10/18,19044.213,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2022/09/20,19044.2006,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2022/07/19,19044.1826,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2022/12/20,19043.2364,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2022/11/15,19043.2251,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2022/10/18,19043.213,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2022/09/20,19043.2006,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2022/07/19,19043.1826,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
16410,1,Information,,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Append delete log ({ChunkStoreType} - {ContainerId}.{LogNumber}.delete.log) entries at offset {FileExtension} (Entries: StartIndex {DeleteLogOffset}; Count {StartIndex}),{ChunkStoreType} | {ContainerId} | {LogNumber} | {FileExtension} | {DeleteLogOffset} | {StartIndex}
