Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1809,Pro,2019/03/12,17763.379,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1809,Pro,2019/02/12,17763.316,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1803,Pro,2019/01/08,17763.253,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1809,Pro,2018/12/11,17763.194,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1809,Pro,2018/11/13,17763.107,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1803,Pro,2019/08/13,17134.95,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1803,Pro,2019/07/09,17134.885,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1803,Pro,2019/06/11,17134.829,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1803,Pro,2019/05/19,17134.766,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1803,Pro,2019/04/09,17134.706,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1803,Pro,2019/03/12,17134.648,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1803,Pro,2019/01/08,17134.523,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1803,Pro,2018/09/11,17134.285,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1803,Pro,2018/08/14,17134.228,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1803,Pro,2018/06/12,17134.112,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1803,Pro,1970/01/01,17134.1,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1709,Pro,2017/11/14,16299.64,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1709,Pro,2017/11/14,16299.15,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1709,Pro,2017/12/12,16299.125,Windows cannot find the remote computer that contains the connection.                        Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1703,Pro,2017/07/11,15063.483,Windows cannot find the remote computer that contains the connection.                         Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1703,Pro,2017/06/13,15063.413,Windows cannot find the remote computer that contains the connection.                         Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1703,Pro,2017/03/20,15063.0,Windows cannot find the remote computer that contains the connection.                         Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1607,Pro,2016/11/08,14393.447,Windows cannot find the remote computer that contains the connection.                         Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Windows cannot find the remote computer that contains the connection.                         Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Windows cannot find the remote computer that contains the connection.                         Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Windows cannot find the remote computer that contains the connection.                         Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1511,Pro,2016/03/08,10586.164,Windows cannot find the remote computer that contains the connection.                         Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Windows cannot find the remote computer that contains the connection.                         Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1511,Pro,1970/01/01,10586.0,Windows cannot find the remote computer that contains the connection.                         Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,1507,Pro,2015/07/29,10240.0,Windows cannot find the remote computer that contains the connection.                         Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Windows cannot find the remote computer that contains the connection.                         Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 8,8,Pro,1970/01/01,9200.0,Windows cannot find the remote computer that contains the connection.                         Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
1002,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,Windows cannot find the remote computer that contains the connection.                         Make sure that: 	-    You typed the correct connection URL 	-    Your computer can connect to the internet                        Connection name: {Name}Connection URL: {FeedURL}Error code: {ErrorCode}; {ErrorCodeAdditional},{Name} | {FeedURL} | {ErrorCode} | {ErrorCodeAdditional}
