Provider|Event ID|Channel|Message
Microsoft-Windows-Bluetooth-HidBthLE|200|Microsoft-Windows-Bluetooth-HidBthLE/Operational|The LE HID device with service handle ({ServiceHandle}) does not have the following descriptor: ({MissingDescriptor}).
Microsoft-Windows-Bluetooth-HidBthLE|300|Microsoft-Windows-Bluetooth-HidBthLE/Operational|The LE HID device is missing the mandatory DIS1.1 PnP Information characteristic.
