Provider|Level|Event ID|Version|Channel|Task|Opcode|Keyword|Message
Microsoft-Windows-LanGPA|Information|14001|0|Microsoft-Windows-Wired-AutoConfig/Operational||||A {PolicyType} Wired Group Policy was applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfigEnabled}Wired Group Policy Summary	Profile applied:   {Profileapplied}	Reason Code:   {ReasonCode}
Microsoft-Windows-LanGPA|Information|14002|0|Microsoft-Windows-Wired-AutoConfig/Operational||||Wired Group Policy has been removed from your computer.
Microsoft-Windows-LanGPA|Information|14003|0|Microsoft-Windows-Wired-AutoConfig/Operational||||A {PolicyType} Wired Group Policy couldn't be applied to your computer.Wired Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Reason Code: {ReasonCode}
