Provider,Level,Event ID,Version,Channel,Task,Opcode,Keyword,Message
Microsoft-Windows-AuthenticationProvider,Error,101,0,Microsoft-Windows-Authentication/ProtectedUser-Client,,,,The security package does not cache the credentials needed to authenticate to the server.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Server Name:	{ServerName}Protected User:	{ProtectedUser}Error Code:	{ErrorCode}
Microsoft-Windows-AuthenticationProvider,Information,304,0,Microsoft-Windows-Authentication/ProtectedUser-Client,,,,The security package does not cache the user's sign on credentials.Package Name:	{PackageName}User Name:	{UserName}Domain Name:	{DomainName}Protected User:	{ProtectedUser}
