Provider|Event ID|Channel|Message
Microsoft-Windows-StorageManagement-WSP-Host|1000|Microsoft-Windows-StorageManagement/Operational|A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation, or a missing or corrupt DLL.
