Provider,Level,Event ID,Version,Channel,Task,Opcode,Keyword,Message
Microsoft-Windows-Kernel-IO,Information,1,0,Microsoft-Windows-Kernel-IO/Operational,,Start,,Windows has started processing the volume mount request.           Volume GUID: {VolumeGuid}           Volume Name: {VolumeName}
Microsoft-Windows-Kernel-IO,Information,2,0,Microsoft-Windows-Kernel-IO/Operational,,Stop,,The volume has been successfully mounted.           Volume GUID: {VolumeGuid}           Volume Name: {VolumeName}
Microsoft-Windows-Kernel-IO,Warning,3,0,Microsoft-Windows-Kernel-IO/Operational,,Stop,,Windows failed to mount the volume.           Status: {Error}           Volume GUID: {VolumeGuid}           Volume Name: {VolumeName}
Microsoft-Windows-Kernel-IO,Error,1205,0,System,,,,Windows is configured to block legacy file system filters.           Filter name: {FilterName}
Microsoft-Windows-Kernel-IO,Error,1206,0,System,,,,Legacy file system filters cannot attach to byte addressable volumes.           Filter name: {FilterName}           Volume name: {VolumeName}
