Provider|Event ID|Channel|Message
Microsoft-WindowsPhone-Net-Cellcore-CellManager|1|CellManager Debug Channel|FATAL ERROR encountered in file [{wszString1}] at line [{wszString2}]. Process will terminate.
Microsoft-WindowsPhone-Net-Cellcore-CellManager|101|CellManager Debug Channel|[CellManager:ServiceMain] RegisterStopCallback failed with error: [{hexCode1}]. Exiting...
Microsoft-WindowsPhone-Net-Cellcore-CellManager|102|CellManager Debug Channel|
Microsoft-WindowsPhone-Net-Cellcore-CellManager|103|CellManager Debug Channel|
Microsoft-WindowsPhone-Net-Cellcore-CellManager|104|CellManager Debug Channel|
Microsoft-WindowsPhone-Net-Cellcore-CellManager|105|CellManager Debug Channel|[CellManager:Servicemain] Cellular shutdown timed out after {dwCode1} ms
Microsoft-WindowsPhone-Net-Cellcore-CellManager|106|CellManager Debug Channel|
Microsoft-WindowsPhone-Net-Cellcore-CellManager|107|CellManager Debug Channel|[CellManager:Servicemain] CreateEvent failed for {AnsiStringName1} with hr = {HResultName}.
Microsoft-WindowsPhone-Net-Cellcore-CellManager|108|CellManager Debug Channel|[CellManager:Servicemain] UnregisterWaitEx failed with hr = {HResultName} (should not be equal to ERROR_IO_PENDING).
Microsoft-WindowsPhone-Net-Cellcore-CellManager|109|CellManager Debug Channel|
Microsoft-WindowsPhone-Net-Cellcore-CellManager|110|CellManager Debug Channel|
Microsoft-WindowsPhone-Net-Cellcore-CellManager|111|CellManager Debug Channel|
Microsoft-WindowsPhone-Net-Cellcore-CellManager|112|CellManager Debug Channel|[CellManager:Servicemain] TraceLoggingRegister failed with result = {dwCode1}. Exiting...
Microsoft-WindowsPhone-Net-Cellcore-CellManager|113|CellManager Debug Channel|
Microsoft-WindowsPhone-Net-Cellcore-CellManager|200|CellManager Debug Channel|
Microsoft-WindowsPhone-Net-Cellcore-CellManager|201|CellManager Debug Channel|[CellManager:CellService] ICellular CoCreateInstance failed with error: [{hexCode1}]
Microsoft-WindowsPhone-Net-Cellcore-CellManager|202|CellManager Debug Channel|[CellManager:CellService] RegisterForModemExistenceChanges failed with error: [{hexCode1}]
