Provider|Event ID|Channel|Message
Microsoft-Windows-Audit-CVE|1|Application|Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a User mode process.
Microsoft-Windows-Audit-CVE|2|System|Possible detection of CVE: {CVEID}Additional Information: {AdditionalDetails}This Event is generated when an attempt to exploit a known vulnerability ({CVEID}) is detected.This Event is raised by a kernel mode driver.
