Provider|Event ID|Channel|Message
Microsoft-Windows-WMI-Activity|1|Microsoft-Windows-WMI-Activity/Trace|GroupOperationId = {GroupOperationId}; OperationId = {OperationId}; Operation = {Operation}; ClientMachine = {ClientMachine}; User = {User}; ClientProcessId = {ClientProcessId}; NamespaceName = {NamespaceName}
Microsoft-Windows-WMI-Activity|2|Microsoft-Windows-WMI-Activity/Trace|ProviderInfo for GroupOperationId = {GroupOperationId}; Operation = {Operation}; ProviderName = {ProviderName}; ProviderGuid = {ProviderGuid}; Path = {Path}
Microsoft-Windows-WMI-Activity|3|Microsoft-Windows-WMI-Activity/Trace|Stop OperationId = {OperationId}
