Provider|Event ID|Channel|Message
Microsoft-Windows-VWiFi|25001|Microsoft-Windows-VWiFi/Diagnostic|Received request to enable virtualization. 	Network Adapter: {FriendlyName}	Interface GUID: {IfGuid}
Microsoft-Windows-VWiFi|25002|Microsoft-Windows-VWiFi/Diagnostic|Received request to disable virtualization. 	Network Adapter: {FriendlyName}	Interface GUID: {IfGuid}
Microsoft-Windows-VWiFi|25003|Microsoft-Windows-VWiFi/Diagnostic|Virtual Miniport Started. 	Network Adapter: {FriendlyName}	Interface GUID: {IfGuid} Virtual Interface GUID: {VIfGuid}
Microsoft-Windows-VWiFi|25004|Microsoft-Windows-VWiFi/Diagnostic|Virtual Miniport Stopped. 	Network Adapter: {FriendlyName}	Interface GUID: {IfGuid} Virtual Interface GUID: {VIfGuid}
