Provider|Event ID|Channel|Message
Microsoft-Windows-Security-ExchangeActiveSyncProvisioning|1|Operational|Registered EAS supporting Windows Encryption Provider - ({DllPath})
Microsoft-Windows-Security-ExchangeActiveSyncProvisioning|2|Operational|UnRegistered EAS supporting Windows Encryption Provider - ({DllPath})
Microsoft-Windows-Security-ExchangeActiveSyncProvisioning|100|Microsoft-Windows-Security-ExchangeActiveSyncProvisioning/Performance|
Microsoft-Windows-Security-ExchangeActiveSyncProvisioning|101|Microsoft-Windows-Security-ExchangeActiveSyncProvisioning/Performance|CheckCompliance end:    elapse: {TimeSpent} milliseconds
